"","G_gas","G_coal_brown","G_coal_hard","G_bio","G_hydro","G_nuclear","G_wind_on","G_wind_off","G_pv","G_otherRE","G_phes","G_otherCONV"
"1835",827.25,17114,12375,4348.5,1690.75,10489,778,153,19104.75,109,285.5,0
"1836",719,16457,11355.5,4351.5,1681.5,10473.25,1046,205.75,21804,109,161,0
"1837",665.25,16285.75,10945,4390.5,1697,10471.75,1145,242.75,22949.75,109,209.25,0
"1838",647.75,16618.75,10507,4389.25,1704.5,10473.25,1212.5,365.25,22022.25,109,344,0
"1839",671.5,16682.25,10692,4402.25,1704.75,10457.25,1238.75,558.75,19109.25,109,522.25,0
"1840",681.5,17085.5,11893.25,4409.75,1702,10408.25,1399.5,721.25,14338,109,313.75,0
"1841",767,17359.25,13967,4408.75,1687.75,10397,1690.5,838,8186.25,109,413,0
"1842",1351.5,17425.75,15170.75,4416,1682.5,10438.75,1960,1001.75,2630,109,558.75,0
"1843",1782.25,17555.5,15717.75,4411.75,1700.75,10420.5,2551.25,1138,156,109,2136.5,0
"1844",1825.25,17508.75,15690.5,4428.75,1760.75,10465.5,3368.75,1274.75,0,109,3183.25,0
"1845",1695.5,17386.25,15526.5,4450,1838.5,10478.25,4016.5,1278.75,0,109,1891.5,0
"1846",1586.5,17359.5,14871.25,4450.75,1777.5,10487.75,4471,1280,0,109,1194.75,0
"1847",835.25,17355.75,13796.5,4451.5,1836.75,10492.5,4818.75,1308,0,109,529.5,0
"1848",709.25,17292,11135,4462.25,1812.25,10497.5,5100.25,1321.75,0,109,36.25,0
"1849",718,17398.5,8667.75,4426,1833,10495.25,5442.25,1422.5,0,109,6.5,0
"1850",719,17381,8192.5,4405.5,1792.25,10415.5,5919,1445.25,0,109,13.75,0
"1851",709.75,17404.25,8184.5,4415,1836.75,10410.25,6467,1469.5,0,109,0.75,0
"1852",723,17412.5,8064.25,4416.75,1840.25,10433.5,6773.75,1577.75,0,109,0,0
"1853",750.75,17445,8782.5,4427.75,1743.75,10417.75,6543.75,1841.25,0,109,0,0
"1854",783.75,17371.5,10661.5,4429.5,1748.25,10432.75,6478.75,1935.75,0,109,9.25,0
"1855",849.25,17417.75,13416.25,4416,1709.5,10431.5,6324.25,1911.5,207.5,109,849.5,0
"1856",888.5,17190.75,14395,4414.75,1674.75,10442,5996.75,2114.25,2723,109,1572.5,0
"1857",887.5,17137.25,14233.5,4418.25,1690.75,10447.25,5441.5,2135,7390.25,109,1461,0
"1858",885.5,17323.5,13079.5,4407.5,1685.25,10451.5,4636.25,1939,11486.25,109,440.5,0
"1859",879.25,17338.25,11755.5,4417.25,1689.5,10504.75,4274.5,1734,14153,109,593,0
"1860",899.75,17268.5,12581.5,4420.25,1695,10487.5,4132.25,1377.25,15442.25,109,985.25,0
"1861",900.5,17258.25,12745,4419,1714.5,10463,3800.75,1217.75,15716.75,109,519.75,0
"1862",889,17208,12413.25,4410.5,1759.75,10460.75,3728.25,1220,14940.5,109,520.75,0
"1863",888.75,17271,12852.25,4398.75,1775,10441.5,3978.5,1113.5,12903.75,109,148.5,0
"1864",901.25,17240.5,13283.75,4417.25,1762,10436,4012.5,968.25,9539.5,109,211.75,0
"1865",903.5,17162,14654.75,4423.75,1786.25,10432.5,3758,831.75,5426,109,245,0
"1866",913.75,17394.75,15792.75,4429.5,1761,10440.5,3389.75,671.75,1738.25,109,664.75,0
"1867",953.25,17414.25,16012.25,4437.25,1763.75,10437.5,3270.75,743.5,97.25,109,1848,0
"1868",995.25,17250.25,16035.5,4432.5,1816.5,10456.25,3092.5,852.75,0,109,3285,0
"1869",993.75,17109.5,15961.25,4438.75,1820.5,10470.5,2655.75,874.25,0,109,1726.75,0
"1870",862.5,17006,16009.75,4442,1729.25,10455,2503.5,821.75,0,109,616,0
"1871",851,16833.5,15859,4435,1702.75,10464.5,2137,828,0,109,1038.75,0
"1872",842.5,16564.75,13695.5,4430.25,1684.5,10430,1769.5,867.5,0,109,436.25,0
"1873",824.75,16427.75,11383.5,4463.25,1672.75,10411.5,1513.25,911,0,109,24.75,0
"1874",826.75,16137.75,10529.75,4466.75,1670.5,10414.25,1322,897,0,109,11,0
"1875",829,16220,9896.5,4468,1675.5,10408.75,1172.25,846.25,0,109,10.75,0
"1876",835.75,16207,9818,4479.75,1674.5,10407.5,1099,848,0,109,35.75,0
"1877",842.5,16269.75,9797.25,4475.75,1666.25,10391.25,975.75,836.75,0,109,69.5,0
"1878",860.75,16375.5,9713,4479.5,1647.75,10412.25,893,831.25,0.25,109,23,0
"1879",872.75,16419,10332.25,4478.5,1632,10423,775.25,808,137.25,109,106.5,0
"1880",905.75,16450,12200,4474,1644.25,10452.75,706.75,905.5,1506,109,687.25,0
"1881",907,16438.5,13278.75,4483.75,1651.25,10453.25,720,1126,4001.5,109,532.5,0
"1882",899.25,16440.75,13163.25,4475,1622.5,10432.75,923.25,1191.25,6800.25,109,241.25,0
"1883",899.25,16440.5,12561.25,4476.75,1612.25,10465,1287.25,1217.25,8782,109,114.5,0
"1884",865,16400.5,12430.5,4488,1629,10465.5,1634.25,1328,10135,109,175.75,0
"1885",850.25,16201.25,11446.5,4497.25,1640.25,10460,2129.25,1383.25,10887.75,109,141.25,0
"1886",840.75,16070.25,9468.75,4488.25,1634.25,10412,2708.75,1498.5,10702.75,109,192.75,0
"1887",836,15997,8955.25,4474,1636.25,10375.75,3432.5,1740.25,9316.75,109,66.75,0
"1888",854.25,15992,8914.5,4477.75,1638,10372.5,4135.5,2014.25,6986.25,109,64,0
"1889",867.5,16103.75,9747,4467.25,1636,10382.25,4829.25,2209,4030.75,109,101,0
"1890",869.75,16364,11698.25,4480,1626,10435,5373.5,2130.5,1252.75,109,432,0
"1891",910.25,16460.25,12515.75,4489.75,1633.25,10440.75,5960.25,2386.5,64,109,1481,0
"1892",918.5,16482.25,12480,4496.25,1636.75,10444.25,6791,2568.5,0,109,1366.5,0
"1893",902.75,16272.25,11156.75,4486.5,1615.25,10342.75,7578,2676,0,109,500.25,0
"1894",882.25,16134.25,9190.75,4488,1607.75,10185,8088,2608.75,0,109,468.25,0
"1895",879.5,15707.5,8380.5,4475.25,1597.75,10180,8573,2520.75,0,109,498.25,0
"1896",847.5,15201.75,6939.75,4479.5,1596.75,10172.5,9012.75,2440.5,0,109,144.25,0
"1897",784.5,14856.5,5380.25,4468.25,1587.75,10178.75,9191.5,2304.75,0,109,333.5,0
"1898",779.75,14701.5,4491.25,4457.25,1593,10336.25,9038.75,2271.75,0,109,213.25,0
"1899",804.25,14732.25,4004,4452.75,1625.5,10301,8914.25,2407,0,109,21.5,0
"1900",819.25,15165.5,3628,4454.5,1599.75,10299,9178.5,2433.5,0,109,1.5,0
"1901",819.25,15581.5,3599.25,4456.5,1592.5,10323.75,9396.25,2462,0,109,61.75,0
"1902",817.75,15805,3866.75,4461.5,1589.75,10334.75,9490.75,2457.5,0.5,109,65.75,0
"1903",815.75,15239,3753,4449.25,1602.25,10319,9873,2443.5,99,109,33.25,0
"1904",804.5,15253,3436.5,4438.25,1637,10366.75,9913.25,2501.25,913.75,109,444.75,0
"1905",792.75,14597.25,3572.5,4429.75,1581.75,10361.5,10253.5,2483.25,2163.25,109,1299,0
"1906",794.5,14165.25,4122,4435.25,1570.75,10353.25,10511,2453.75,3734.25,109,1063.75,0
"1907",787,14158.5,4572,4452.25,1602.25,10390.75,10690.75,2385.25,5492.25,109,595.5,0
"1908",781,14224.25,4692.75,4459,1632.25,10304.5,11148.25,2321.5,7526.5,109,0,0
"1909",799.25,14453.25,4464.75,4439.75,1634.75,10291.5,11092.25,2243,9600.75,109,0,0
"1910",791,14778.75,3336.5,4436.5,1642.25,10311.75,10928.75,2108.75,10654.25,109,81,0
"1911",786.25,14550.5,2985.25,4426.75,1646.25,10339.5,10729.5,2114.5,9882,109,31.25,0
"1912",802.75,15130.5,3034,4434.75,1633.5,10331.75,10598.25,2132.75,7469.25,109,32.25,0
"1913",812.75,15781,3777.75,4439.75,1636,10294.75,10323.25,2009,4334.75,109,64,0
"1914",818.25,16007.5,5319.25,4458,1645.25,10346,9121.25,1959,1415.5,109,610.25,0
"1915",822,16321,6425.25,4465.25,1659,10369.75,8107.75,1998,72.25,109,2513,0
"1916",824.75,15804.75,7103.25,4472.5,1656.75,10364.25,7870.75,2033,0,109,2915,0
"1917",816.25,15824.25,7463,4468.25,1641,10323.75,8001.5,1985.25,0,109,1602.5,0
"1918",822.5,15448,7485,4467.5,1628.5,10366.25,8070.5,1980.75,0,109,178.75,0
"1919",812.25,15290.5,7418.25,4477.75,1620,10377.75,7713.5,2084.25,0,109,693.5,0
"1920",806.25,15059.5,6486.25,4230,1593.5,10322.25,7673.25,2077.25,0,109,268.5,0
"1921",805.25,15100.75,6397.5,4131,1590.25,10310.5,7977,2190.5,0,109,30.5,0
"1922",805,14816.75,6559.75,4123,1583.5,10370.25,8238.75,2297.75,0,109,1.75,0
"1923",800.75,15026.75,6150,4417,1607.75,10259.75,8204.5,2491.5,0,109,0.5,0
"1924",802.25,15297,6119,4432.5,1624.75,10312.75,8395.75,2517.5,0,109,1.5,0
"1925",818.5,15392,7184.5,4440.75,1634.75,10374,8177.75,2524,0,109,3,0
"1926",827.75,15656.75,9126.5,4456.75,1641.75,10309.75,7574,2442.5,0.5,109,372,0
"1927",942.25,15760.25,11342.75,4450,1652.5,10252.25,7836.75,2397.25,117.75,109,1023.75,0
"1928",1088,15837.75,12696,4445.5,1685.75,10256.25,7950,2344,1142.75,109,1967.25,0
"1929",1218,15648.5,13100,4436.25,1715.25,10257.75,8559.75,2427.25,3065.75,109,2605.5,0
"1930",1059.75,15361.5,13204.5,4454.5,1638.5,10225.25,9516.75,2568.25,5807.25,109,543.5,0
"1931",1019.25,15377.75,12919.5,4422,1690,10184,10913.5,2498.25,8508.75,109,224.25,0
"1932",1181,15134.5,12614.75,4426,1630.25,10227.5,12131,2337.5,10165.25,109,302.25,0
"1933",1199,15038,12115,4432.5,1699.25,10228,12548.75,2358.25,9830.25,109,711,0
"1934",1151.5,15103.75,12226.25,4428.5,1677.25,10220.25,13135.75,2359,8390.5,109,1063.75,0
"1935",1308.25,15067.25,12446.25,4447.75,1646.25,10220.25,13581.5,2270,6657.5,109,735.25,0
"1936",1357.5,15314.5,12639.5,4443,1665.75,10212.75,13969,2246.75,4806.25,109,378.75,0
"1937",1321.75,15517.75,13190,4432.25,1678.5,10341.75,13250.25,2305.75,2711.75,109,788.75,0
"1938",1227.5,15958.25,13415.5,4454.5,1671.5,10393.25,12696.5,2476.5,922.25,109,1520.75,0
"1939",1180.25,15880.5,13639.5,4451.25,1653.75,10404.25,12648,2572,53.25,109,1560.25,0
"1940",1207.75,16004.5,13695.75,4452.5,1650.25,10403.25,12537,2581.25,0,109,2496.75,0
"1941",1127,16418.75,13619,4465,1662.75,10392.75,12177,2556,0,109,635.75,0
"1942",1150.5,16073.25,12445.5,4463.25,1656,10362.25,12185.5,2525.75,0,109,240,0
"1943",1201.25,15893,10569.25,4459.75,1654,10396,11364.75,2560.25,0,109,97.25,0
"1944",1234.25,15738.5,8771.25,4462.25,1654.75,10319.25,10965,2294.25,0,109,62,0
"1945",800,15875.5,7445,4425.75,1662.5,10325.75,10569,2133,0,109,1,0
"1946",792.25,16139.75,7326.5,4424.75,1671.5,10347.25,10305.75,1976.25,0,109,0.5,0
"1947",792.5,16248.75,7425,4432.25,1692.5,10345,9921.75,1741,0,109,1,0
"1948",780.25,16383.5,8053.75,4421,1692.5,10359.75,9565.75,1655.75,0,109,55.5,0
"1949",796.75,15938,8858,4438,1674.5,10376.75,9167.5,1651.5,0,109,22.25,0
"1950",932.5,15907.5,10593,4437.75,1662.75,10386.5,8569.25,1623.75,0.75,109,62.75,0
"1951",1391.5,16554,13419,4419.5,1653,10409,7786.5,1585.5,170,109,198.25,0
"1952",1696,16464.75,15320.5,4423.25,1645.75,10415.25,7317.5,1576.75,1629.75,109,1121.75,0
"1953",1728.5,16589.25,15656.75,4420.5,1643.5,10408,6987,1412,4407.25,109,742.5,0
"1954",1693,16595.75,15195.75,4411.75,1653.5,10414.5,6773.25,1380,7525,109,173.25,0
"1955",1721.25,16595.75,15243.25,4386.25,1673.75,10422.5,6608.25,1198.75,9778.5,109,570.75,0
"1956",1715.75,16758,15678.5,4364.75,1647.25,10366.25,6802.75,1055,10398,109,1033,0
"1957",1683.75,16897.5,15625.25,4392.5,1640.25,10284.25,6619.75,871.5,9452.25,109,189,0
"1958",1697,16868.25,15861.5,4404.5,1606.25,10400,6249.5,778.25,9003,109,88.25,0
"1959",1710.25,16910.5,15637,4428.75,1649.75,10408.75,5881.75,639.5,7539.25,109,174,0
"1960",1690.25,16964.25,15272,4429.75,1658,10412.5,5384,647.75,5520,109,1202.75,0
"1961",1266.5,16975.25,15610.5,4424.25,1653,10412.5,4700.25,771.25,3191,109,930,0
"1962",1807.5,16962.25,15764.25,4421,1634.75,10409.75,3954.75,914.75,1215,109,842.25,0
"1963",1807.25,17110.75,15950.75,4432,1660.5,10413.5,3220.5,1081,104,109,2097.75,0
"1964",1865.75,17108.25,15937.5,4431.5,1744,10406.25,3272.5,1169.25,0,109,3904,0
"1965",1787,16930.25,16054.25,4445,1698.75,10411,3452.75,1114,0,109,1466.5,0
"1966",1710.75,16808.5,15623,4434,1679.5,10398.5,3423.25,1095.25,0,109,695.25,0
"1967",1724.5,16635.75,14626.5,4428.25,1710.5,10407.25,3353.75,997.75,0,109,305.75,0
"1968",1624.5,16427.25,12621,4422.75,1741,10396.25,3377.75,1078.25,0,109,107.5,0
"1969",1119.75,16427,10378.5,4391.75,1681,10401.5,3472.5,1125.5,0,109,54.75,0
"1970",981.5,16520.25,8964.5,4419.5,1705.5,10417.75,3555.75,1110.25,0,109,54.5,0
"1971",968,16609,8946,4403,1681.5,10405.75,4046.5,1213.75,0,109,99.25,0
"1972",965.25,16615.25,9041.75,4403.75,1723,10404.75,4313,1378.75,0,109,57.75,0
"1973",1178.25,16625,9723.25,4429.25,1769.75,10394.75,4390.5,1305.5,0,109,90,0
"1974",1554,16662.75,11602,4431.75,1770.5,10399.5,4407.25,1258.75,0.75,109,49.5,0
"1975",1645.25,16546.75,14463.5,4409.5,1705,10405,4067.5,1314,171.25,109,1259.75,0
"1976",1672.75,16392.75,15675.25,4408.25,1713.25,10402,4058.5,1382.75,1335.25,109,2429.5,0
"1977",1654.75,16739.5,15943.75,4393.75,1696,10405,4449.5,1407.5,3428,109,2059,0
"1978",1686.5,16663,15998,4395.5,1685.25,10410.5,4858.25,1384.75,5805.5,109,1376.75,0
"1979",1663.5,16494.75,16210,4392,1654.25,10405.25,5168.5,1233.75,7702.5,109,888.25,0
"1980",1669.25,16074,16138.25,4395.25,1665.25,10401,5652.5,1100.5,8664.75,109,729.75,0
"1981",1671,15980.5,16056.5,4392,1676.5,10397.25,6061.75,1026.5,8765.25,109,439,0
"1982",1627.25,15984.75,16115.5,4393.25,1675.25,10391.75,6634.75,1031.75,8634.5,109,395.75,0
"1983",1632.25,15970,15938,4413.25,1702,10395.5,7098,1010.75,7622.25,109,289,0
"1984",1651.75,15928.25,15662.25,4416.5,1750.25,10394.25,7268.75,806.25,5833.75,109,474,0
"1985",1643.75,16157.25,15974.25,4432.25,1788,10395.25,6492.75,723.5,3405,109,737,0
"1986",1639.75,16298.5,16379,4437.75,1766.25,10386.5,5567.25,716.5,1251,109,821.25,0
"1987",1668,16577.75,16378.25,4438,1722.75,10386.75,4472.25,659,114.5,109,2063.5,0
"1988",1703.75,16799.5,16392.25,4450.5,1689.75,10393,4235.25,638.5,0,109,2858.75,0
"1989",1604.25,16596,15934,4453.25,1617.5,10381.5,4297.5,612.25,0,109,1088,0
"1990",1654,16714.75,14888.25,4420,1642.75,10382.75,4127,556.75,0,109,254,0
"1991",1649.75,16697.25,13986.25,4448.5,1632,10382.75,3893,466,0,109,206,0
"1992",1516.25,16740,12366.75,4445.75,1615.75,10386.5,3782.25,316.75,0,109,62.5,0
"1993",1058,16744.75,9945.25,4411.75,1630,10344.75,3870.75,244,0,109,36,0
"1994",1053.25,16706.25,9208.75,4416.75,1648.5,10329.5,3724.75,136.75,0,109,10.5,0
"1995",1051.5,16739.5,8852.5,4412.75,1657.75,10349.25,3486.25,81.25,0,109,21.25,0
"1996",1090.75,16694.5,9195.75,4405.25,1653.5,10354,2984.5,21.75,0,109,31.5,0
"1997",1103.75,16692.75,9787.75,4422.5,1639.5,10353,2481.5,26.75,0,109,23.75,0
"1998",1640.5,16721,11484.75,4413.75,1605,10353.5,2134.5,75.75,1.25,109,109,0
"1999",1698.5,16709.25,14100.75,4390.5,1579,10354.25,1822.25,123,228,109,421.25,0
"2000",1787,16780,15041,4401.25,1563.75,10398.5,1571.5,162.5,1769.5,109,1728.5,0
"2001",1832,16788.5,15623.5,4393.75,1568.25,10402,1156.5,289.75,4451.75,109,1818.75,0
"2002",1846.75,16749.25,15169.75,4364.25,1570.5,10405,949.5,437.25,7312.5,109,1918.75,0
"2003",1786.5,16766.5,15238.5,4320.25,1567.75,10395,1106.75,491.5,9684.75,109,1385.5,0
"2004",1770,16694.5,15684.25,4355.25,1558.75,10395.75,1489,574.75,10209,109,1537.5,0
"2005",1741.75,16405,15920.25,4376.25,1588,10373.5,1692.25,631.75,9627,109,1414.75,0
"2006",1689.25,16433,15865.25,4385.5,1586,10365.25,1903,596.5,9155.5,109,860.75,0
"2007",1725,16540.5,15525.5,4400,1538.25,10364.75,2334.5,683.25,8252.25,109,238.75,0
"2008",1778.25,16599.75,15083,4403.5,1538.75,10374.25,2546.75,804.5,6306.75,109,455.5,0
"2009",1705,16668,15161,4439.5,1535.5,10378.5,2340.5,824.5,3747.25,109,1179.25,0
"2010",1743.75,16494.75,15752,4424,1569,10376.75,2255.5,733.75,1270,109,1847.75,0
"2011",1835.25,16478.75,15785.75,4430.25,1642,10357.5,2693.75,624.5,80,109,2193.5,0
"2012",1861,16452,15637.5,4420.25,1689,10364.5,3151.25,630.25,0,109,3185.25,0
"2013",1763.75,16405.75,15333,4421.5,1636,10353.5,3652.5,728,0,109,1512.75,0
"2014",1618.25,16078.5,14380.75,4419.5,1565.75,10330,4497.5,872.5,0,109,364.5,0
"2015",1206,15591.75,13025.25,4421.5,1576.75,10338.25,5039.25,1107.75,0,109,192.75,0
"2016",813,15012.75,10675.75,4432.75,1580.5,10333,5229,1244,0,109,203.75,0
"2017",823,14724.75,8536.75,4446,1601.5,10353,5422,1338.5,0,109,319,4978.5
"2018",752.5,14850.75,7073,4444.25,1594.75,10353.25,5651,1539.75,0,109,509,4292.5
"2019",739,15082.25,6542.25,4434.25,1581.75,10304.75,5906.25,1669.5,0,109,86.75,4296.5
"2020",741.5,15326.25,6985.25,4419,1568.25,10309.75,6269.25,1658.75,0,109,35,4397.75
"2021",736.25,15370,7255.25,4427,1562,10311.25,6717.25,1487.5,0,109,60.75,4336.5
"2022",765.75,15451.5,6952,4423.25,1537.25,10305.75,7141.75,1393.75,0.75,109,32.5,4322
"2023",819,15398.5,7121.75,4417.75,1515.75,10302.5,7716.5,1305.25,142.75,109,21,4490.5
"2024",827,15142.5,7634.5,4424.25,1522.25,10322.5,8051.75,1190.25,995.25,109,21.75,4512
"2025",826,15206.5,8989.5,4426.25,1519.25,10372.75,8143.75,942,2621.5,109,21.5,4254.25
"2026",829,15242.5,9379.5,4424.25,1534.5,10384.5,8284.75,786,4060.5,109,128,4956.5
"2027",834.5,15381.75,9379,4439,1537.25,10383.5,8568.5,741,4793.25,109,527.75,5201.25
"2028",825.75,15261.25,9833,4435,1549.25,10381.25,8322.25,575.25,4918,109,1025.25,5628
"2029",823.25,15246,9797.75,4439.25,1547.5,10373.75,7646.5,732.75,4570.5,109,1740.25,5211.25
"2030",823.75,15410.25,9734.5,4430.5,1545.5,10369.75,6966.75,991.75,4059.5,109,927.25,5131
"2031",828.75,15425.5,9556.5,4424.25,1532.5,10373.75,6778.5,1441.75,3328.25,109,297.5,5163.5
"2032",826,15442.75,9660.25,4429.25,1523,10360.75,6696.5,1778.75,2529,109,180.25,4728.75
"2033",818.75,15491.25,9708,4432,1511.75,10365.25,6638.75,1284.25,1555,109,177.25,4778
"2034",813.75,15460.5,10652.25,4429.5,1524.75,10364,6254.75,470.25,673.25,109,1541.75,5259.75
"2035",846,15509,10959.25,4430.75,1588,10364.5,5193,388.25,77,109,2652.5,5550.5
"2036",865,15678.25,11039.5,4429.5,1647.5,10362,4753.5,511,0,109,3094.5,5486
"2037",878,15438,11066.75,4433,1565,10342.5,5085.5,529.25,0,109,1364.5,5401.5
"2038",873.25,15348.75,11242,4436,1642.25,10355,5302.25,490,0,109,402.25,4915.25
"2039",843.75,15361,10623,4437.5,1643.75,10362.25,5164.5,419.25,0,109,313.25,4756.5
"2040",781.75,15442.5,8465.75,4437.5,1550.25,10362,4634.5,449.75,0,109,279.75,4515.75
"2041",763.5,15370.5,5399.25,4442.5,1553.75,10335,4247,502.5,0,109,32.75,6788
"2042",717.75,15242.5,3694,4436,1586,10302.25,3571.5,609.5,0,109,39.5,15070.25
"2043",711,15224.25,3206.75,4433.5,1585.5,10272.5,2818,899.5,0,109,81.75,12190.75
"2044",718.25,14925.5,3134.5,4430,1599.75,10212.5,2713.5,1301.25,0,109,61.75,16771.5
"2045",723.75,14900.5,2927.75,4417.5,1615.5,10201.25,2824.75,1408.5,0,109,65,11841
"2046",742.5,14904,2670.75,4416.25,1697,10227.75,2986.25,1368.25,1,109,80.5,9605.75
"2047",742.75,14946.5,2754.5,4416.25,1701.25,10259.5,3057.5,1398.25,289.25,109,45.5,7093.5
"2048",783.25,15247.75,2907.5,4422,1719.5,10278,3192.5,1427,2257.75,109,26.5,9812
"2049",791.5,15131,2629.25,4431.25,1725.75,10178.25,3205.5,1424.25,6038,109,17.75,15294
"2050",796.75,14963,2351.5,4449.25,1750.25,10139.25,3780,1362,10671.25,109,35.25,15313.75
"2051",781.75,14623,1949.75,4451.5,1760,10050,4716.5,1534.5,14736,109,20.5,14776.25
"2052",770,14638.5,1942.25,4444.75,1787,10204,5503.75,1696.75,16504,109,219.25,9906.75
"2053",687.75,13486.75,1958.5,4440.5,1732.5,10040.25,6183,2021.5,16838.25,109,808.5,14765.25
"2054",687.5,12112.5,1930.25,4390.25,1707.25,9869.75,6785.75,1880.5,16934.25,109,11.5,14630.5
"2055",677.75,11469.25,1909.5,4437.75,1737.25,9757.25,7281.25,2125.25,16322.75,109,10.25,11870.75
"2056",653.75,11366.5,1879.75,4434.75,1760.25,9704,8326.75,2234.25,13501,109,20.5,9362.75
"2057",651.5,11525.5,1919.5,4425.5,1764,9646.5,9530.5,2253.25,8515.5,109,303.75,12575.25
"2058",672.25,12395,1944,4439.5,1821,9679.25,9719,2274,3391.75,109,800.75,13366.75
"2059",695.25,13482,2069,4433.75,1766.25,9749.5,10929.5,2361.75,357.5,109,2726.75,16724.75
"2060",724.25,13932.75,2009.25,4429,1835.75,9992.5,14018.25,2533.5,0,109,2194.75,18057
"2061",731,13423.25,1915.75,4437.5,1803.25,9957.75,16561.75,2617.5,0,109,1025.75,16839.25
"2062",740,11618.25,1875.75,4446.25,1787,9898.5,18086,2816.75,0,109,513.5,12980.5
"2063",736.75,10663,1902.25,4453.75,1848.25,9990,18121.25,2836,0,109,1248.25,15382.5
"2064",698.75,9569.25,1878.5,4455.25,1808,9960,18045,2830.5,0,109,557.75,16437.25
"2065",546.25,7899.75,1594.75,4456.5,1768.75,9372.75,18262.5,2819.25,0,109,106.25,15579.75
"2066",546.5,7707,1559,4451.75,1771.75,8693.25,18158.5,2831.25,0,109,25.75,15521.5
"2067",533.75,7651.25,1533.25,4448,1773.25,8649.75,18480.5,2831,0,109,6.5,15257.25
"2068",547,7649,1548.25,4447.75,1769.75,8663.5,19006.75,2819,0,109,0,15528.5
"2069",564.5,7646.75,1577.75,4447,1768.5,8785.5,18903.5,2612.75,0,109,0,15277.25
"2070",560,7663.5,1578.25,4446.75,1764,8829.25,17818.25,2435.75,3,109,56.75,15021
"2071",566.5,7734.25,1622.25,4445.25,1737.75,8898.25,17397,2085.75,675.75,109,8,15215.75
"2072",569,8141.5,1423.5,4440.75,1711.25,8917.5,16529.75,2170.25,3699.5,109,341.5,15133.5
"2073",562.25,7954,1380.5,4434.5,1732.5,9133.25,15361.75,2233.5,7236,109,957.25,15167.5
"2074",557.25,8231.5,1540.5,4442.25,1694.5,9309.25,14879.25,2280.75,9322.25,109,1059.25,15264.5
"2075",556,9020,1542.75,4450.25,1696.75,9182.25,14270,2610,10687.5,109,899,15983.25
"2076",537.75,8587.75,1933.5,4451.5,1708.25,8808.5,14959.75,2639,11790.75,109,203.75,15100
"2077",534.75,7913,1905.5,4450.75,1702.25,8173.75,15010,2717.5,12359.25,109,63.25,14224.5
"2078",533.75,7836.25,1454.5,4444,1685.25,8342.75,14774.5,2728.75,10633,109,89,14463.5
"2079",527.25,7949.5,1342.25,4414.5,1670.25,8513,14215.5,2585.75,8760.5,109,41.5,14908.75
"2080",545,8363.75,1338,4414.25,1658,8946.25,12288.25,2464,6758.25,109,8.75,14542.25
"2081",568.5,9738.5,1339.75,4438.75,1670.25,9302,10250,2154.75,4434.5,109,597.25,15006.5
"2082",593.25,11371.75,1330,4441.25,1646,9405.5,8548.5,2023.75,1924.25,109,1419.75,16051.5
"2083",697,11554.75,1304.25,4453.5,1650.5,9654.5,7634,2154.25,241.25,109,1717,16381.5
"2084",720,11665,1245.5,4447.75,1660.25,9911.75,8226.75,2131.75,0,109,2463,17205.75
"2085",715,11773.25,1228,4453,1666.5,9961,9802.75,2306.75,0,109,2018.75,17126
"2086",703,11737.5,1201,4449,1645.25,10029.5,11408,2534.25,0,109,1650.75,17444.5
"2087",695.5,11450,1185.25,4452.25,1654.75,9900.5,12170.75,2563,0,109,733,16906.25
"2088",662,9910.5,1198.25,4460.25,1643,9870.5,11935.25,2522.5,0,109,351.25,0
"2089",556.75,8369,1202,4463.75,1619.5,9832,12058.25,2438.75,0,109,142,0
"2090",557.25,7549,1188,4460.25,1630.25,9783.75,12299.25,2459.5,0,109,69.25,0
"2091",556,7294.25,1190,4458,1666.5,9975.75,12755.5,2581.5,0,109,44.5,0
"2092",570,7256.5,1190.25,4460.5,1691,9903.25,13347.5,2750.25,0,109,17.5,0
"2093",571.75,7226,1219.5,4464.25,1718.75,9758.75,14448.25,2786.5,0,109,35,0
"2094",566.25,7160.75,1221,4445.5,1707.5,9680,16315.25,2555,5.75,109,24,0
"2095",585.5,7152.25,1196.5,4449.75,1672.5,9680.75,17642,2766.75,732.5,109,42.5,0
"2096",556,7135.75,1210.5,4455.75,1665.75,9326.5,18163.5,2804,4249.5,109,18,0
"2097",537,7126.25,1216.25,4449.25,1689,8592.75,17685.5,2790.5,8802.75,109,73.5,0
"2098",560.5,7116.75,1215,4449.75,1687.75,7966,19573.75,2807,11635.25,109,63.25,0
"2099",557.25,7128.5,1253.75,4451.25,1708.75,7464,23080,2835.75,12812.5,109,20.5,0
"2100",519.25,7007,1258.5,4463,1683.75,7349.25,23358.25,2896.25,12404.5,109,8.25,0
"2101",508.5,6785.75,1252.5,4466.25,1653.5,7426,23635.25,2904,11170.75,109,2.25,0
"2102",489.25,6747.25,1248.75,4446,1683,7506.5,24064.25,2782.75,9986.5,109,0.75,0
"2103",499.5,6757.5,1246.25,4442.25,1699.75,7736.25,24238.5,2489.5,8131.25,109,0.75,0
