"","P_E_DA","E_DA","P_E_RT","E_RT","P_R_PR","R_PR","P_R_RU","P_R_RD","R_RU","R_RD","P_E_RU","P_E_RD","E_RU","E_RD"
"8559",50.93,64863.25,78.2588177874187,922,17.3685714285714,583,6.73233333333333,2.87516666666667,1976,2250,71.4635694572217,-15.9666666666667,271.75,-1.5
"8560",51.97,64436.5,76.1036014851485,1616,17.3685714285714,583,6.73233333333333,2.87516666666667,1976,2250,75.3329431000654,-16,382.25,-1.5
"8561",56.7,65278.5,125.156666666667,108,17.3685714285714,583,3.74018518518519,1.59731481481481,1976,2250,63.7374285714286,-9.98866666666667,78.75,-52.5
"8562",54.46,67826.5,67.3573282442748,1048,17.3685714285714,583,3.74018518518519,1.59731481481481,1976,2250,71.224381443299,-13.050625,194,-16
"8563",54.92,67289.25,-52.8738253012048,-332,17.3685714285714,583,3.74018518518519,1.59731481481481,1976,2250,59.1103296703297,-8.32203442879499,22.75,-159.75
"8564",51,65474.25,-201.695964912281,-57,17.3685714285714,583,3.74018518518519,1.59731481481481,1976,2250,65.1293212669683,-7.21407718120805,55.25,-149
"8565",39.94,62024.5,280.416133333333,75,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,55.0076543209877,2.43129263913824,20.25,-139.25
"8566",37.66,58801.5,0.378167487684729,-1015,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,52.7658823529412,4.19706222865412,8.5,-172.75
"8567",38.62,56582.25,60.1049715370019,1581,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,66.7947832369942,-5,173,-8
"8568",34.95,51869.75,60.5494335221593,3001,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,68.0510430839002,-5,220.5,-4
"8569",29.02,47682,75.9714657210402,1692,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,74.224087403599,-5,291.75,-3
"8570",29.58,45362.25,73.0633803863299,1346,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,68.5710709318498,-0.77488,179.75,-31.25
"8571",27.58,44404.25,-17.3418927444795,-317,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,54.249696969697,2.16293706293706,24.75,-71.5
"8572",26.78,44491.25,-1.27712909441233,-519,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,50,1.88006976744186,1.75,-107.5
"8573",29.02,45512.75,-9.98510853835022,-1382,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,50,11.1708554572271,1.5,-254.25
"8574",30,47926.5,-25.8966749467708,-2818,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,50,30.1017669902913,2,-515
"8575",36.3,53855.75,-258.44948329768,-6077,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,50,161.816884720952,0.75,-1093
"8576",45.91,60262.5,-213.597064989518,-5247,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,50.728,214.318117154812,2.5,-717
"8577",50.91,62945.25,-25.8720468642316,-1451,17.3685714285714,583,6.73233333333333,2.87516666666667,1976,2250,59.2222,-11.2629493087558,37.5,-54.25
"8578",51.15,63909.5,146.640477111541,1551,17.3685714285714,583,6.73233333333333,2.87516666666667,1976,2250,148.909535588087,-9.67551020408163,495.25,-36.75
"8579",50.98,65045.25,9.89018072289157,-498,17.3685714285714,583,6.73233333333333,2.87516666666667,1976,2250,64.8013888888889,-12.0416143497758,63,-55.75
"8580",48.89,65717.75,-221.967767857143,-112,17.3685714285714,583,6.73233333333333,2.87516666666667,1976,2250,69.5561214953271,-7.55727272727273,107,-121
"8581",45.91,64867,-1.46742805755396,-1112,17.3685714285714,583,6.73233333333333,2.87516666666667,1976,2250,54.7391666666667,-5.70605504587156,12,-245.25
"8582",45.12,63572.25,-13.8103072625698,-358,17.3685714285714,583,6.73233333333333,2.87516666666667,1976,2250,57.9392647058824,-8.92144688644689,17,-136.5
"8583",44.95,61953,69.3455155279503,1610,17.3685714285714,583,6.73233333333333,2.87516666666667,1976,2250,72.0193728620296,-15.0711538461538,219.25,-6.5
"8584",44.96,61345.5,-0.330921052631579,-228,17.3685714285714,583,6.73233333333333,2.87516666666667,1976,2250,52.9547058823529,-10.0080573248408,8.5,-78.5
"8585",46.96,62382.75,126.404902723735,257,17.3685714285714,583,3.74018518518519,1.59731481481481,1976,2250,66.8745962732919,-8.63647798742138,120.75,-79.5
"8586",48.39,64815.25,71.7840878529807,2231,17.3685714285714,583,3.74018518518519,1.59731481481481,1976,2250,69.5112727272727,-14.0448936170213,192.5,-11.75
"8587",40.84,64094,83.1298242055443,1479,17.3685714285714,583,3.74018518518519,1.59731481481481,1976,2250,66.4065151515152,-11.652984496124,66,-64.5
"8588",38.15,62137.25,102.103333333333,408,17.3685714285714,583,3.74018518518519,1.59731481481481,1976,2250,69.2007272727273,-9.411875,82.5,-112
"8589",36.28,58366.5,-15.3383290488432,-389,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,56.9113725490196,5.44152610441767,51,-124.5
"8590",33,55466.25,-18.940621814475,-981,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,52.5090909090909,10.923005952381,8.25,-252
"8591",27.57,53652.25,134.711557296768,1021,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,66.5450767263427,22.1705846153846,195.5,-162.5
"8592",7.82,49438.25,-32.045813253012,-332,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,50,4.9522030651341,3.5,-130.5
"8593",10.38,44541.75,73.2273846153846,1365,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,75.2480388841927,-1.62028985507246,295.75,-17.25
"8594",3.71,41897.5,66.8187084870849,542,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,60.2434651600753,-3.03628571428571,132.75,-17.5
"8595",-7.62,40645.5,104.246465517241,116,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,58.7445149253731,-2.86842857142857,67,-17.5
"8596",-2.57,40379.25,-157.789777777778,-45,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,56.6353669724771,-5,54.5,-8.75
"8597",8.47,40293.75,-2.53991228070175,-1368,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,51.2176470588235,6.51175438596491,4.25,-171
"8598",8.59,40078.25,-0.531123439667129,-721,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,53.1131578947368,2.24423963133641,14.25,-108.5
"8599",3.97,39626.25,-34.4269946808511,-752,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,53.6215584415584,-0.0359245283018868,19.25,-66.25
"8600",8.69,41991.75,112.925914994097,847,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,79.6192093704246,-1.35183333333333,341.5,-15
"8601",15.99,45554.25,93.2510025706941,1556,17.3685714285714,583,3.74018518518519,1.59731481481481,1976,2250,84.8820673076923,-5,520,-1
"8602",20.36,48767.25,85.2036675235647,1167,17.3685714285714,583,3.74018518518519,1.59731481481481,1976,2250,80.0877075522228,-5,466.75,-1.75
"8603",21,50612.25,-16.9459826589595,-1384,17.3685714285714,583,3.74018518518519,1.59731481481481,1976,2250,58.9312883435583,18.7406374172185,40.75,-302
"8604",20.02,51945,-9.27593525179856,-1390,17.3685714285714,583,3.74018518518519,1.59731481481481,1976,2250,55.7067346938776,12.2319014084507,24.5,-213
"8605",18.04,51532,9.23785256410256,-624,17.3685714285714,583,3.74018518518519,1.59731481481481,1976,2250,58.4643564356436,0.411294117647059,101,-63.75
"8606",15.3,49631.75,79.9099645390071,1128,17.3685714285714,583,3.74018518518519,1.59731481481481,1976,2250,68.6330206378987,-2.92658227848101,133.25,-19.75
"8607",10.41,48108.25,92.1316838905775,1645,17.3685714285714,583,3.74018518518519,1.59731481481481,1976,2250,84.6278889566809,-1.57806451612903,409.75,-15.5
"8608",10.51,48218.75,108.091853546911,1311,17.3685714285714,583,3.74018518518519,1.59731481481481,1976,2250,84.2926818580193,-2.36861111111111,285.25,-18
"8609",13.79,49810.75,-535.797619047619,-42,17.3685714285714,583,3.74018518518519,1.59731481481481,1976,2250,67.3203374777975,3.10835820895522,140.75,-67
"8610",13.69,52813.75,59.7004153726708,2576,17.3685714285714,583,3.74018518518519,1.59731481481481,1976,2250,68.6003775883069,-2.16365384615385,205.25,-13
"8611",8.67,52618.25,-27.5433085501859,-1345,17.3685714285714,583,3.74018518518519,1.59731481481481,1976,2250,50.3375,27.2026891734575,2,-429.5
"8612",2.16,51104.25,-69.8004337152209,-3666,17.3685714285714,583,3.74018518518519,1.59731481481481,1976,2250,50,68.8058563022608,1,-807.25
"8613",2.93,48978.25,-6.85104468219006,-3178,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,50,24.2441595814258,0.75,-382.25
"8614",0.11,46926,-14.8810921501706,-293,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,61.8470612244898,-1.33643835616438,122.5,-36.5
"8615",8.31,46946.5,83.6937645107794,1206,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,77.8131704545455,-3.47744186046512,220,-21.5
"8616",-12.05,43889.25,-9.14512643678161,-435,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,59.3718970189702,0.083558052434457,92.25,-66.75
"8617",-18.07,37923,-49.4222550890585,-3144,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,50,44.9490300720034,3.25,-590.25
"8618",-36.1,35861.25,-25.8822631578947,-1140,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,72.1573708920188,5.62919175911252,106.5,-157.75
"8619",-38.78,35074,-17.0814029850746,-1340,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,50,16.8135947712418,4.25,-306
"8620",-26.87,34921,-33.3832380952381,-420,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,56.9913855421687,6.9770990990991,41.5,-138.75
"8621",-15.06,35178.25,-10.4028005657709,-707,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,52.235,8.39878444084279,9.5,-154.25
"8622",-12.1,34754.5,-5.90124607329843,-955,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,50,7.03383408071749,4.25,-223
"8623",-30.07,33780.75,-61.0947643020595,-2185,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,50.4277777777778,30.3883263598326,4.5,-358.5
"8624",-4.02,35783.5,8.77584741144414,-1835,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,51.8470588235294,14.0340575079872,8.5,-234.75
"8625",0.1,39208.25,96.9984377059987,1517,17.3685714285714,583,3.74018518518519,1.59731481481481,1976,2250,88.4529862385321,-0.593230769230769,545,-16.25
"8626",10.6,42905.25,92.2710810810811,259,17.3685714285714,583,3.74018518518519,1.59731481481481,1976,2250,59.1695871559633,-2.69383177570093,109,-26.75
"8627",13.49,45435.25,66.286306122449,490,17.3685714285714,583,3.74018518518519,1.59731481481481,1976,2250,58.4270993914807,-4.53090909090909,123.25,-11
"8628",13.67,47672.75,-214.898814814815,-135,17.3685714285714,583,3.74018518518519,1.59731481481481,1976,2250,68.9079669421488,9.37788819875776,151.25,-80.5
"8629",8.76,47595,-30.7764238134888,-2402,17.3685714285714,583,3.74018518518519,1.59731481481481,1976,2250,50,29.3129701492537,1.5,-502.5
"8630",0.13,45339.75,-16.1053093812375,-1002,17.3685714285714,583,3.74018518518519,1.59731481481481,1976,2250,50,12.8835201262826,1.75,-316.75
"8631",-0.1,44341,19.410659025788,349,17.3685714285714,583,3.74018518518519,1.59731481481481,1976,2250,50,1.25066202090592,3,-71.75
"8632",0.08,44201.25,-4.91780415430267,-674,17.3685714285714,583,3.74018518518519,1.59731481481481,1976,2250,50,5.05932279909707,2.5,-110.75
"8633",8.67,45350.5,-10.3298231292517,-735,17.3685714285714,583,3.74018518518519,1.59731481481481,1976,2250,50.8411111111111,8.27004733727811,4.5,-211.25
"8634",13.63,47543.5,-95.4280270793037,-2068,17.3685714285714,583,3.74018518518519,1.59731481481481,1976,2250,50,41.8258382410679,0.75,-636.75
"8635",10.7,47573.75,-36.428913759052,-1519,17.3685714285714,583,3.74018518518519,1.59731481481481,1976,2250,50,39.8928917050691,1.25,-434
"8636",8.98,46520.5,-52.8826092136616,-2518,17.3685714285714,583,3.74018518518519,1.59731481481481,1976,2250,50,53.8626932493879,1,-714.75
"8637",10.67,45255,-63.8946948516877,-2933,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,50,61.8206978193146,1,-802.5
"8638",9.94,44204,-24.1677586206897,-870,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,50.28,19.5753172475425,3,-279.75
"8639",10.02,43427.25,-27.2374678111588,-932,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,52.235,20.7047818181818,6.5,-275
"8640",-2.95,40433.25,-37.8979504504504,-1776,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,53.4077272727273,38.6720954079358,5.5,-560.75
"8641",0.04,37000,-190.386549707602,-2223,21.1231547619048,603,2.96222222222222,7.06916666666667,1976,2250,59.4317777777778,75.6442057877813,11.25,-777.5
"8642",-9.92,35292.25,-91.6152333333333,-1800,21.1231547619048,603,2.96222222222222,7.06916666666667,1976,2250,55.83,49.4028542914172,2.75,-626.25
"8643",-14.9,34581.25,-40.8642214532872,-1156,21.1231547619048,603,2.96222222222222,7.06916666666667,1976,2250,60.5209836065574,13.3968367346939,15.25,-147
"8644",-16.09,34717,1298.38526315789,19,21.1231547619048,603,2.96222222222222,7.06916666666667,1976,2250,60.2850819672131,13.7749603803487,15.25,-157.75
"8645",-15.05,35312.25,128.507877671334,1357,21.1231547619048,603,2.96222222222222,7.06916666666667,1976,2250,190.141878579611,1.80115942028986,218.25,-17.25
"8646",-51.49,35175,-39.16,-732,21.1231547619048,603,2.96222222222222,7.06916666666667,1976,2250,74.5702459016393,10.955652173913,61,-103.5
"8647",-67.07,35264.75,-44.4461475409836,-2684,21.1231547619048,603,2.96222222222222,7.06916666666667,1976,2250,51.95,38.8642536957558,1.25,-524.25
"8648",-67.09,37829.25,-38.94,-1624,21.1231547619048,603,2.96222222222222,7.06916666666667,1976,2250,60.16225,19.2109359605911,20,-203
"8649",-54.2,41596,-44.1275,-428,21.1231547619048,603,6.99816666666667,4.032,1976,2250,85.078446866485,3.08413793103448,91.75,-36.25
"8650",-3.08,44828.5,918.1255,40,21.1231547619048,603,6.99816666666667,4.032,1976,2250,168.888531531532,1.8675,277.5,-15
"8651",0.11,46818,-759.38347826087,-69,21.1231547619048,603,6.99816666666667,4.032,1976,2250,183.555495750708,8.10852713178295,176.5,-64.5
"8652",5.87,48748,-4.82365051903114,-1156,21.1231547619048,603,6.99816666666667,4.032,1976,2250,58.7358823529412,12.8483988355167,12.75,-171.75
"8653",1.05,48826.5,-18.3065909090909,-396,21.1231547619048,603,6.99816666666667,4.032,1976,2250,70.0919811320755,8.17946153846154,53,-65
"8654",-6.71,47060.5,105.920751341682,1677,21.1231547619048,603,6.99816666666667,4.032,1976,2250,128.622084690554,0.474814814814815,153.5,-6.75
"8655",-13.31,45948.5,173.053166515014,3297,21.1231547619048,603,6.99816666666667,4.032,1976,2250,227.772415361294,0.363529411764706,494.75,-4.25
"8656",-6.74,45657.5,281.633969072165,194,21.1231547619048,603,6.99816666666667,4.032,1976,2250,120.68746130031,10.4187919463087,80.75,-74.5
"8657",-2.98,45733.5,-86.6878193832599,-908,21.1231547619048,603,3.88787037037037,2.24,1976,2250,63.9372413793103,46.9394560669456,21.75,-298.75
"8658",8.78,49310.25,846.063488372093,43,21.1231547619048,603,3.88787037037037,2.24,1976,2250,66.88,18.5881902552204,40,-107.75
"8659",9.68,49043,-23.0536270753512,-783,21.1231547619048,603,3.88787037037037,2.24,1976,2250,51.95,23.0212931034483,3.5,-261
"8660",10.69,48133.5,-32.8938446601942,-1030,21.1231547619048,603,3.88787037037037,2.24,1976,2250,60.4176190476191,25.0117883755589,15.75,-335.5
"8661",8.32,46466.25,-56.0811343283582,-335,21.1231547619048,603,2.96222222222222,7.06916666666667,1976,2250,59.4757971014493,15.4306184486373,17.25,-238.5
"8662",-0.91,45665.5,44.5362686567164,1005,21.1231547619048,603,2.96222222222222,7.06916666666667,1976,2250,63.8688953488372,9.67974489795919,43,-49
"8663",4.39,44353,148.95407838572,2577,21.1231547619048,603,2.96222222222222,7.06916666666667,1976,2250,206.772631578947,1.42391891891892,218.5,-18.5
"8664",-13.34,41063.75,119.851225596529,922,21.1231547619048,603,2.96222222222222,7.06916666666667,1976,2250,158.022631578947,2.58058823529412,99.75,-29.75
"8665",-13,39913.5,-20.2832964329643,-1626,21.1231547619048,603,2.96222222222222,7.06916666666667,1976,2250,54.6266666666667,29.0695247524752,3.75,-378.75
"8666",-24.92,38014.75,-546.415671641791,-67,21.1231547619048,603,2.96222222222222,7.06916666666667,1976,2250,67.9394444444444,20.6592976588629,18,-299
"8667",-49.98,37595,-0.212233009708737,515,21.1231547619048,603,2.96222222222222,7.06916666666667,1976,2250,51.9590909090909,8.70405612244898,2.75,-98
"8668",-53.62,37966.75,-32.73,-1109,21.1231547619048,603,2.96222222222222,7.06916666666667,1976,2250,51.95,17.8604754098361,1.25,-305
"8669",-50.19,38861,-48.1953062540297,-1551,21.1231547619048,603,2.96222222222222,7.06916666666667,1976,2250,53.5328571428571,30.2021337579618,3.5,-314
"8670",-23.36,41827.25,39.8871719038817,541,21.1231547619048,603,2.96222222222222,7.06916666666667,1976,2250,58.6696363636364,13.1395673076923,13.75,-156
"8671",-12.15,49077,-103.726307884856,-2397,21.1231547619048,603,2.96222222222222,7.06916666666667,1976,2250,55.4214285714286,84.7306534186595,3.5,-742.25
"8672",8.77,55554.5,-108.230884642604,-2826,21.1231547619048,603,2.96222222222222,7.06916666666667,1976,2250,55.005,99.5807968476357,4.5,-571
"8673",13.7,58402.75,76.4555789473684,285,21.1231547619048,603,6.99816666666667,4.032,1976,2250,55.1668571428571,-4.78961077844311,17.5,-83.5
"8674",12.17,59195.75,62.1839968895801,1286,21.1231547619048,603,6.99816666666667,4.032,1976,2250,69.0634946871311,-9.05451612903226,211.75,-15.5
"8675",10.63,60517,-49.9547520661157,-242,21.1231547619048,603,6.99816666666667,4.032,1976,2250,65.5809844559585,-4.82136778115501,48.25,-82.25
"8676",10.64,61573.5,248.711954022988,87,21.1231547619048,603,6.99816666666667,4.032,1976,2250,63.7379166666667,-5.47220183486239,84,-54.5
"8677",10.68,61516.25,62.6885022026432,681,21.1231547619048,603,6.99816666666667,4.032,1976,2250,63.8494719471947,-10.5944444444444,75.75,-11.25
"8678",13.75,60671.5,48.8771936185642,1379,21.1231547619048,603,6.99816666666667,4.032,1976,2250,61.4575,-12.5148275862069,45,-7.25
"8679",13.76,59938.75,85.4534033613445,714,21.1231547619048,603,6.99816666666667,4.032,1976,2250,71.1571388888889,-10.5529268292683,180,-10.25
"8680",21.04,59555,70.5168011126565,1438,21.1231547619048,603,6.99816666666667,4.032,1976,2250,70.945283483977,-12.6657142857143,304.25,-7
"8681",29.58,60130,101.780265358052,2751,21.1231547619048,603,3.88787037037037,2.24,1976,2250,110.898742736397,-9.55509803921569,473.25,-12.75
"8682",29.76,61519.75,84.9686705202312,692,21.1231547619048,603,3.88787037037037,2.24,1976,2250,70.6793839541547,-8.38166666666667,174.5,-19.5
"8683",29.69,60281.5,-0.0435033804548247,-1627,21.1231547619048,603,3.88787037037037,2.24,1976,2250,50.95,-1.02843856076035,3,-368.25
"8684",29.45,59090.25,-7.44286926994907,-1178,21.1231547619048,603,3.88787037037037,2.24,1976,2250,65.4735106382979,-1.10282431430689,47,-337.25
"8685",31.91,56503.5,14.8949670039595,-2273,21.1231547619048,603,2.96222222222222,7.06916666666667,1976,2250,52.3025,14.1291410392365,4,-235.75
