datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg
1/7/2016 2:00:00 AM,1/6/2016 9:00:00 PM,1/7/2016 3:00:00 AM,1/6/2016 10:00:00 PM,6.45,3.20,102635.14404,4833.54000,497.08900,295.53900,267.31200
1/7/2016 3:00:00 AM,1/6/2016 10:00:00 PM,1/7/2016 4:00:00 AM,1/6/2016 11:00:00 PM,1.40,7.19,97341.49301,3358.83000,470.36000,306.25200,227.68600
1/7/2016 4:00:00 AM,1/6/2016 11:00:00 PM,1/7/2016 5:00:00 AM,1/7/2016 12:00:00 AM,12.24,3.94,91939.18308,4050.02000,475.22200,307.23700,228.11100
1/7/2016 5:00:00 AM,1/7/2016 12:00:00 AM,1/7/2016 6:00:00 AM,1/7/2016 1:00:00 AM,4.18,4.65,88191.34600,82.51000,416.75200,206.89100,242.94100
1/7/2016 6:00:00 AM,1/7/2016 1:00:00 AM,1/7/2016 7:00:00 AM,1/7/2016 2:00:00 AM,4.87,4.19,86378.69600,1.93000,419.98700,215.46400,240.98500
1/7/2016 7:00:00 AM,1/7/2016 2:00:00 AM,1/7/2016 8:00:00 AM,1/7/2016 3:00:00 AM,12.91,4.26,85601.16794,0.00000,401.56400,249.11700,191.08400
1/7/2016 8:00:00 AM,1/7/2016 3:00:00 AM,1/7/2016 9:00:00 AM,1/7/2016 4:00:00 AM,4.34,4.05,85760.44497,0.00000,423.79900,262.56600,199.56700
1/7/2016 9:00:00 AM,1/7/2016 4:00:00 AM,1/7/2016 10:00:00 AM,1/7/2016 5:00:00 AM,5.59,2.35,87487.47793,84.60000,428.41100,265.36100,205.07700
1/7/2016 10:00:00 AM,1/7/2016 5:00:00 AM,1/7/2016 11:00:00 AM,1/7/2016 6:00:00 AM,8.12,3.52,92709.84802,214.81000,489.20400,233.58300,286.40500
1/7/2016 11:00:00 AM,1/7/2016 6:00:00 AM,1/7/2016 12:00:00 PM,1/7/2016 7:00:00 AM,2.92,0.67,101397.70105,4401.49000,547.81100,236.21700,331.20000
1/7/2016 12:00:00 PM,1/7/2016 7:00:00 AM,1/7/2016 1:00:00 PM,1/7/2016 8:00:00 AM,7.14,0.00,106874.05699,910.57000,578.25400,240.09900,358.45000
1/7/2016 1:00:00 PM,1/7/2016 8:00:00 AM,1/7/2016 2:00:00 PM,1/7/2016 9:00:00 AM,0.80,0.00,105713.58706,516.53000,499.56000,236.77900,287.18200
1/7/2016 2:00:00 PM,1/7/2016 9:00:00 AM,1/7/2016 3:00:00 PM,1/7/2016 10:00:00 AM,11.28,0.00,103205.89896,382.06000,509.21900,307.38200,229.44600
1/7/2016 3:00:00 PM,1/7/2016 10:00:00 AM,1/7/2016 4:00:00 PM,1/7/2016 11:00:00 AM,2.37,5.63,100599.11000,900.93000,475.60900,340.33300,193.17800
1/7/2016 4:00:00 PM,1/7/2016 11:00:00 AM,1/7/2016 5:00:00 PM,1/7/2016 12:00:00 PM,1.95,1.17,97838.86301,1585.46000,505.92300,363.61400,209.82000
1/7/2016 5:00:00 PM,1/7/2016 12:00:00 PM,1/7/2016 6:00:00 PM,1/7/2016 1:00:00 PM,4.09,3.93,95541.48795,1162.57000,487.05400,356.57800,195.65600
1/7/2016 6:00:00 PM,1/7/2016 1:00:00 PM,1/7/2016 7:00:00 PM,1/7/2016 2:00:00 PM,2.37,1.26,93576.11919,1429.38000,505.85500,372.86900,202.02600
1/7/2016 7:00:00 PM,1/7/2016 2:00:00 PM,1/7/2016 8:00:00 PM,1/7/2016 3:00:00 PM,1.85,3.11,92309.09599,562.41000,480.37200,359.07900,186.94200
1/7/2016 8:00:00 PM,1/7/2016 3:00:00 PM,1/7/2016 9:00:00 PM,1/7/2016 4:00:00 PM,1.37,3.97,91692.18000,1141.82000,498.75900,369.19600,198.22700
1/7/2016 9:00:00 PM,1/7/2016 4:00:00 PM,1/7/2016 10:00:00 PM,1/7/2016 5:00:00 PM,2.65,0.07,93462.53296,849.23000,533.32000,328.69500,239.83500
1/7/2016 10:00:00 PM,1/7/2016 5:00:00 PM,1/7/2016 11:00:00 PM,1/7/2016 6:00:00 PM,5.27,0.00,99747.32497,469.45000,544.09200,325.47000,256.70800
1/7/2016 11:00:00 PM,1/7/2016 6:00:00 PM,1/8/2016 12:00:00 AM,1/7/2016 7:00:00 PM,1.32,0.00,102298.32295,1972.20000,588.79700,365.66100,273.69400
1/8/2016 12:00:00 AM,1/7/2016 7:00:00 PM,1/8/2016 1:00:00 AM,1/7/2016 8:00:00 PM,2.08,0.78,101806.00497,1847.81000,580.23800,363.95400,265.46800
1/8/2016 1:00:00 AM,1/7/2016 8:00:00 PM,1/8/2016 2:00:00 AM,1/7/2016 9:00:00 PM,2.61,0.02,100342.74302,1902.92000,565.93700,349.53700,267.83100
1/8/2016 2:00:00 AM,1/7/2016 9:00:00 PM,1/8/2016 3:00:00 AM,1/7/2016 10:00:00 PM,1.76,1.66,97072.25103,1157.66000,518.13600,374.35000,214.01900
1/8/2016 3:00:00 AM,1/7/2016 10:00:00 PM,1/8/2016 4:00:00 AM,1/7/2016 11:00:00 PM,5.07,0.00,91674.28489,1015.46000,514.97400,379.66400,205.47500
1/8/2016 4:00:00 AM,1/7/2016 11:00:00 PM,1/8/2016 5:00:00 AM,1/8/2016 12:00:00 AM,8.58,0.83,86126.16598,115.37000,508.35700,356.40500,217.01800
1/8/2016 5:00:00 AM,1/8/2016 12:00:00 AM,1/8/2016 6:00:00 AM,1/8/2016 1:00:00 AM,6.17,1.50,82263.64099,286.06000,447.21700,234.56800,242.99600
1/8/2016 6:00:00 AM,1/8/2016 1:00:00 AM,1/8/2016 7:00:00 AM,1/8/2016 2:00:00 AM,1.81,5.07,80144.19309,219.72000,429.41800,242.87300,235.65900
1/8/2016 7:00:00 AM,1/8/2016 2:00:00 AM,1/8/2016 8:00:00 AM,1/8/2016 3:00:00 AM,2.47,5.02,79025.22195,2.35000,433.25400,247.86400,237.80200
1/8/2016 8:00:00 AM,1/8/2016 3:00:00 AM,1/8/2016 9:00:00 AM,1/8/2016 4:00:00 AM,2.29,4.78,79025.45404,0.00000,443.00400,250.12000,246.98500
1/8/2016 9:00:00 AM,1/8/2016 4:00:00 AM,1/8/2016 10:00:00 AM,1/8/2016 5:00:00 AM,4.89,2.94,80531.14700,262.05000,452.09100,251.49500,256.44000
1/8/2016 10:00:00 AM,1/8/2016 5:00:00 AM,1/8/2016 11:00:00 AM,1/8/2016 6:00:00 AM,6.88,3.92,85283.89910,645.68000,549.28000,229.03600,350.87300
1/8/2016 11:00:00 AM,1/8/2016 6:00:00 AM,1/8/2016 12:00:00 PM,1/8/2016 7:00:00 AM,6.62,1.05,93695.34897,6103.44000,593.58100,253.60200,378.09400
1/8/2016 12:00:00 PM,1/8/2016 7:00:00 AM,1/8/2016 1:00:00 PM,1/8/2016 8:00:00 AM,1.99,0.00,98734.30898,1120.06000,593.78300,249.24700,381.11400
1/8/2016 1:00:00 PM,1/8/2016 8:00:00 AM,1/8/2016 2:00:00 PM,1/8/2016 9:00:00 AM,1.32,0.00,98923.68305,1103.01000,539.23300,238.10900,328.55900
1/8/2016 2:00:00 PM,1/8/2016 9:00:00 AM,1/8/2016 3:00:00 PM,1/8/2016 10:00:00 AM,3.23,0.00,98519.16700,813.99000,528.71700,239.33400,318.05800
1/8/2016 3:00:00 PM,1/8/2016 10:00:00 AM,1/8/2016 4:00:00 PM,1/8/2016 11:00:00 AM,3.47,3.35,98088.43998,1151.97000,512.24900,282.83200,298.18800
1/8/2016 4:00:00 PM,1/8/2016 11:00:00 AM,1/8/2016 5:00:00 PM,1/8/2016 12:00:00 PM,3.68,0.05,97098.65407,694.15000,498.29700,286.40100,278.57100
1/8/2016 5:00:00 PM,1/8/2016 12:00:00 PM,1/8/2016 6:00:00 PM,1/8/2016 1:00:00 PM,3.01,0.00,96033.17297,441.54000,501.24500,303.08100,266.01200
1/8/2016 6:00:00 PM,1/8/2016 1:00:00 PM,1/8/2016 7:00:00 PM,1/8/2016 2:00:00 PM,2.43,0.07,95127.68308,922.31000,514.20100,314.99300,268.55100
1/8/2016 7:00:00 PM,1/8/2016 2:00:00 PM,1/8/2016 8:00:00 PM,1/8/2016 3:00:00 PM,2.58,0.04,94152.93200,1083.27000,512.68000,313.48400,268.45200
1/8/2016 8:00:00 PM,1/8/2016 3:00:00 PM,1/8/2016 9:00:00 PM,1/8/2016 4:00:00 PM,3.25,0.00,93559.68802,649.69000,500.69100,305.32900,263.92500
1/8/2016 9:00:00 PM,1/8/2016 4:00:00 PM,1/8/2016 10:00:00 PM,1/8/2016 5:00:00 PM,6.02,0.08,95021.97599,276.57000,492.76900,261.13500,280.19500
1/8/2016 10:00:00 PM,1/8/2016 5:00:00 PM,1/8/2016 11:00:00 PM,1/8/2016 6:00:00 PM,3.83,1.41,98655.07802,776.13000,546.19000,295.14200,307.33700
1/8/2016 11:00:00 PM,1/8/2016 6:00:00 PM,1/9/2016 12:00:00 AM,1/8/2016 7:00:00 PM,2.75,1.50,98527.09596,835.00000,563.80400,291.45700,326.60700
1/9/2016 12:00:00 AM,1/8/2016 7:00:00 PM,1/9/2016 1:00:00 AM,1/8/2016 8:00:00 PM,1.39,2.66,96458.41599,1553.98000,552.44500,330.42500,299.74700
1/9/2016 1:00:00 AM,1/8/2016 8:00:00 PM,1/9/2016 2:00:00 AM,1/8/2016 9:00:00 PM,1.47,3.32,94019.95403,1206.55000,532.30300,319.32100,287.55700
1/9/2016 2:00:00 AM,1/8/2016 9:00:00 PM,1/9/2016 3:00:00 AM,1/8/2016 10:00:00 PM,5.00,0.06,90714.60200,814.84000,523.86000,316.16500,280.22400
1/9/2016 3:00:00 AM,1/8/2016 10:00:00 PM,1/9/2016 4:00:00 AM,1/8/2016 11:00:00 PM,4.34,3.12,86067.89003,991.13000,503.53000,315.19900,258.15800
1/9/2016 4:00:00 AM,1/8/2016 11:00:00 PM,1/9/2016 5:00:00 AM,1/9/2016 12:00:00 AM,9.46,5.17,80813.01704,1181.45000,487.75000,290.48200,263.26800
1/9/2016 5:00:00 AM,1/9/2016 12:00:00 AM,1/9/2016 6:00:00 AM,1/9/2016 1:00:00 AM,4.93,3.81,76594.13896,14.03000,351.62600,285.76100,115.84200
1/9/2016 6:00:00 AM,1/9/2016 1:00:00 AM,1/9/2016 7:00:00 AM,1/9/2016 2:00:00 AM,4.39,2.43,73886.20999,10.13000,415.51600,319.11900,154.27000
1/9/2016 7:00:00 AM,1/9/2016 2:00:00 AM,1/9/2016 8:00:00 AM,1/9/2016 3:00:00 AM,1.85,6.09,72299.60099,7.16000,419.64700,341.00500,137.18500
1/9/2016 8:00:00 AM,1/9/2016 3:00:00 AM,1/9/2016 9:00:00 AM,1/9/2016 4:00:00 AM,3.33,4.39,71653.42506,250.41000,429.30000,347.33500,142.07100
1/9/2016 9:00:00 AM,1/9/2016 4:00:00 AM,1/9/2016 10:00:00 AM,1/9/2016 5:00:00 AM,2.25,4.93,72069.38499,44.43000,425.87900,344.38900,140.92600
1/9/2016 10:00:00 AM,1/9/2016 5:00:00 AM,1/9/2016 11:00:00 AM,1/9/2016 6:00:00 AM,4.41,3.63,73678.03401,158.24000,511.84000,362.99600,220.28800
1/9/2016 11:00:00 AM,1/9/2016 6:00:00 AM,1/9/2016 12:00:00 PM,1/9/2016 7:00:00 AM,3.47,3.97,76588.31300,115.86000,527.52200,343.66700,252.57300
1/9/2016 12:00:00 PM,1/9/2016 7:00:00 AM,1/9/2016 1:00:00 PM,1/9/2016 8:00:00 AM,3.29,3.26,80021.90408,604.08000,547.87100,347.86700,264.24300
1/9/2016 1:00:00 PM,1/9/2016 8:00:00 AM,1/9/2016 2:00:00 PM,1/9/2016 9:00:00 AM,6.96,0.10,82748.90694,615.03000,504.73900,284.75600,283.64700
1/9/2016 2:00:00 PM,1/9/2016 9:00:00 AM,1/9/2016 3:00:00 PM,1/9/2016 10:00:00 AM,3.55,3.38,84815.93599,495.99000,518.51700,291.53600,294.64300
1/9/2016 3:00:00 PM,1/9/2016 10:00:00 AM,1/9/2016 4:00:00 PM,1/9/2016 11:00:00 AM,1.10,3.96,85577.21493,364.82000,513.19500,287.86300,292.33400
1/9/2016 4:00:00 PM,1/9/2016 11:00:00 AM,1/9/2016 5:00:00 PM,1/9/2016 12:00:00 PM,2.02,1.81,85272.88795,478.33000,516.61200,291.43700,295.98900
1/9/2016 5:00:00 PM,1/9/2016 12:00:00 PM,1/9/2016 6:00:00 PM,1/9/2016 1:00:00 PM,4.19,1.79,84073.39209,934.68000,561.86900,231.65600,368.11800
1/9/2016 6:00:00 PM,1/9/2016 1:00:00 PM,1/9/2016 7:00:00 PM,1/9/2016 2:00:00 PM,4.27,2.37,82878.44095,164.58000,516.43400,273.90700,313.69700
1/9/2016 7:00:00 PM,1/9/2016 2:00:00 PM,1/9/2016 8:00:00 PM,1/9/2016 3:00:00 PM,4.64,0.11,81916.40295,257.48000,504.55600,265.33700,308.78500
1/9/2016 8:00:00 PM,1/9/2016 3:00:00 PM,1/9/2016 9:00:00 PM,1/9/2016 4:00:00 PM,2.29,3.92,82016.18998,581.81000,501.29300,270.01300,300.15800
1/9/2016 9:00:00 PM,1/9/2016 4:00:00 PM,1/9/2016 10:00:00 PM,1/9/2016 5:00:00 PM,4.26,0.08,83825.66199,834.35000,500.43300,299.22000,270.87000
1/9/2016 10:00:00 PM,1/9/2016 5:00:00 PM,1/9/2016 11:00:00 PM,1/9/2016 6:00:00 PM,1.33,0.00,88277.30406,1652.14000,568.45300,335.48600,313.13300
1/9/2016 11:00:00 PM,1/9/2016 6:00:00 PM,1/10/2016 12:00:00 AM,1/9/2016 7:00:00 PM,3.16,0.07,89116.20204,934.15000,553.69200,289.79600,341.71000
1/10/2016 12:00:00 AM,1/9/2016 7:00:00 PM,1/10/2016 1:00:00 AM,1/9/2016 8:00:00 PM,6.05,0.08,87903.18696,581.76000,546.77300,291.01200,332.54800
1/10/2016 1:00:00 AM,1/9/2016 8:00:00 PM,1/10/2016 2:00:00 AM,1/9/2016 9:00:00 PM,5.46,3.61,86113.49300,345.69000,542.93600,292.39200,326.33700
1/10/2016 2:00:00 AM,1/9/2016 9:00:00 PM,1/10/2016 3:00:00 AM,1/9/2016 10:00:00 PM,5.32,0.09,83522.80312,561.64000,509.52700,270.72500,309.88500
1/10/2016 3:00:00 AM,1/9/2016 10:00:00 PM,1/10/2016 4:00:00 AM,1/9/2016 11:00:00 PM,5.33,4.22,79976.31091,980.44000,503.82400,257.72900,314.03400
1/10/2016 4:00:00 AM,1/9/2016 11:00:00 PM,1/10/2016 5:00:00 AM,1/10/2016 12:00:00 AM,4.05,4.02,76045.78904,0.00000,512.52500,253.47700,328.20000
1/10/2016 5:00:00 AM,1/10/2016 12:00:00 AM,1/10/2016 6:00:00 AM,1/10/2016 1:00:00 AM,5.24,4.27,72654.68804,91.56000,417.56000,265.37600,204.27500
1/10/2016 6:00:00 AM,1/10/2016 1:00:00 AM,1/10/2016 7:00:00 AM,1/10/2016 2:00:00 AM,9.81,0.07,69909.74693,189.30000,437.53900,270.74300,224.65900
1/10/2016 7:00:00 AM,1/10/2016 2:00:00 AM,1/10/2016 8:00:00 AM,1/10/2016 3:00:00 AM,7.33,0.08,68142.36801,198.43000,443.40000,278.27300,222.25400
1/10/2016 8:00:00 AM,1/10/2016 3:00:00 AM,1/10/2016 9:00:00 AM,1/10/2016 4:00:00 AM,9.94,5.80,67474.20800,395.92000,423.02600,268.43400,208.87700
1/10/2016 9:00:00 AM,1/10/2016 4:00:00 AM,1/10/2016 10:00:00 AM,1/10/2016 5:00:00 AM,7.37,4.51,67398.64604,82.48000,432.54900,277.87200,210.68800
1/10/2016 10:00:00 AM,1/10/2016 5:00:00 AM,1/10/2016 11:00:00 AM,1/10/2016 6:00:00 AM,13.19,3.96,68513.54203,787.77000,498.66600,296.48700,266.41400
1/10/2016 11:00:00 AM,1/10/2016 6:00:00 AM,1/10/2016 12:00:00 PM,1/10/2016 7:00:00 AM,10.92,2.81,70761.30907,2376.94000,567.18700,312.02000,328.07700
1/10/2016 12:00:00 PM,1/10/2016 7:00:00 AM,1/10/2016 1:00:00 PM,1/10/2016 8:00:00 AM,7.03,2.39,73745.05190,161.71000,579.28800,306.74900,347.19100
1/10/2016 1:00:00 PM,1/10/2016 8:00:00 AM,1/10/2016 2:00:00 PM,1/10/2016 9:00:00 AM,8.62,0.82,76575.59001,155.50000,554.77900,288.50100,338.53000
1/10/2016 2:00:00 PM,1/10/2016 9:00:00 AM,1/10/2016 3:00:00 PM,1/10/2016 10:00:00 AM,6.63,3.30,79607.97403,305.03000,519.69100,289.82300,297.02100
1/10/2016 3:00:00 PM,1/10/2016 10:00:00 AM,1/10/2016 4:00:00 PM,1/10/2016 11:00:00 AM,6.02,3.65,81362.83601,18.60000,510.45400,287.11200,287.69300
1/10/2016 4:00:00 PM,1/10/2016 11:00:00 AM,1/10/2016 5:00:00 PM,1/10/2016 12:00:00 PM,3.44,3.14,82466.85304,0.00000,538.75500,280.17300,325.89800
1/10/2016 5:00:00 PM,1/10/2016 12:00:00 PM,1/10/2016 6:00:00 PM,1/10/2016 1:00:00 PM,3.32,2.72,83084.37696,0.04000,541.92600,281.23300,328.12000
1/10/2016 6:00:00 PM,1/10/2016 1:00:00 PM,1/10/2016 7:00:00 PM,1/10/2016 2:00:00 PM,6.20,0.08,83435.10606,0.00000,533.35100,272.40300,324.74300
1/10/2016 7:00:00 PM,1/10/2016 2:00:00 PM,1/10/2016 8:00:00 PM,1/10/2016 3:00:00 PM,5.25,0.06,83475.57204,0.00000,511.43100,280.61700,292.36300
1/10/2016 8:00:00 PM,1/10/2016 3:00:00 PM,1/10/2016 9:00:00 PM,1/10/2016 4:00:00 PM,5.49,0.06,84417.67800,16.82000,523.46600,290.06100,295.86900
1/10/2016 9:00:00 PM,1/10/2016 4:00:00 PM,1/10/2016 10:00:00 PM,1/10/2016 5:00:00 PM,5.82,0.04,87463.05599,205.44000,530.51900,295.05100,300.37200
1/10/2016 10:00:00 PM,1/10/2016 5:00:00 PM,1/10/2016 11:00:00 PM,1/10/2016 6:00:00 PM,4.05,0.00,93579.19804,135.58000,516.47600,285.05800,294.98100
1/10/2016 11:00:00 PM,1/10/2016 6:00:00 PM,1/11/2016 12:00:00 AM,1/10/2016 7:00:00 PM,3.56,0.06,97219.91503,285.55000,533.51800,303.49900,297.61400
1/11/2016 12:00:00 AM,1/10/2016 7:00:00 PM,1/11/2016 1:00:00 AM,1/10/2016 8:00:00 PM,5.65,1.74,97406.42701,0.00000,534.24900,288.98900,312.72000
1/11/2016 1:00:00 AM,1/10/2016 8:00:00 PM,1/11/2016 2:00:00 AM,1/10/2016 9:00:00 PM,6.30,0.08,96836.93796,0.00000,557.79600,317.69700,310.55400
1/11/2016 2:00:00 AM,1/10/2016 9:00:00 PM,1/11/2016 3:00:00 AM,1/10/2016 10:00:00 PM,4.99,0.02,94532.64592,485.84000,537.41100,315.37800,289.85200
1/11/2016 3:00:00 AM,1/10/2016 10:00:00 PM,1/11/2016 4:00:00 AM,1/10/2016 11:00:00 PM,6.76,1.05,90849.97607,1536.63000,528.31200,286.77000,306.29400
1/11/2016 4:00:00 AM,1/10/2016 11:00:00 PM,1/11/2016 5:00:00 AM,1/11/2016 12:00:00 AM,25.88,0.10,87300.12701,1852.03000,482.02800,295.41400,246.19000
1/11/2016 5:00:00 AM,1/11/2016 12:00:00 AM,1/11/2016 6:00:00 AM,1/11/2016 1:00:00 AM,39.38,0.07,84945.88596,0.00000,445.80200,295.13700,205.45100
1/11/2016 6:00:00 AM,1/11/2016 1:00:00 AM,1/11/2016 7:00:00 AM,1/11/2016 2:00:00 AM,7.48,0.07,84252.18297,0.00000,435.16700,284.17200,204.87500
1/11/2016 7:00:00 AM,1/11/2016 2:00:00 AM,1/11/2016 8:00:00 AM,1/11/2016 3:00:00 AM,8.96,0.10,84569.89902,2.16000,446.30700,298.12400,203.66400
1/11/2016 8:00:00 AM,1/11/2016 3:00:00 AM,1/11/2016 9:00:00 AM,1/11/2016 4:00:00 AM,6.47,0.09,85849.83201,0.00000,443.20800,297.87500,201.75400
1/11/2016 9:00:00 AM,1/11/2016 4:00:00 AM,1/11/2016 10:00:00 AM,1/11/2016 5:00:00 AM,8.16,0.13,89274.82100,0.00000,423.35800,302.80200,176.24800
1/11/2016 10:00:00 AM,1/11/2016 5:00:00 AM,1/11/2016 11:00:00 AM,1/11/2016 6:00:00 AM,11.64,1.84,95510.17800,137.36000,519.59000,295.06800,293.58700
1/11/2016 11:00:00 AM,1/11/2016 6:00:00 AM,1/11/2016 12:00:00 PM,1/11/2016 7:00:00 AM,62.59,0.00,105281.65600,5643.91000,553.24600,301.82300,313.70300
1/11/2016 12:00:00 PM,1/11/2016 7:00:00 AM,1/11/2016 1:00:00 PM,1/11/2016 8:00:00 AM,59.64,0.00,111365.79902,2139.62000,572.11300,325.58700,325.80000
1/11/2016 1:00:00 PM,1/11/2016 8:00:00 AM,1/11/2016 2:00:00 PM,1/11/2016 9:00:00 AM,1.84,0.00,110731.23996,1005.04000,535.12800,323.85300,283.31200
1/11/2016 2:00:00 PM,1/11/2016 9:00:00 AM,1/11/2016 3:00:00 PM,1/11/2016 10:00:00 AM,2.29,0.02,108755.49301,1879.38000,521.93300,335.46400,255.04600
1/11/2016 3:00:00 PM,1/11/2016 10:00:00 AM,1/11/2016 4:00:00 PM,1/11/2016 11:00:00 AM,0.91,0.00,106994.71404,1483.99000,507.46500,324.68100,248.23000
1/11/2016 4:00:00 PM,1/11/2016 11:00:00 AM,1/11/2016 5:00:00 PM,1/11/2016 12:00:00 PM,9.70,1.57,105218.06801,458.43000,508.44500,327.02500,245.85500
1/11/2016 5:00:00 PM,1/11/2016 12:00:00 PM,1/11/2016 6:00:00 PM,1/11/2016 1:00:00 PM,12.27,1.83,103532.54803,552.24000,490.83900,313.75800,238.54900
1/11/2016 6:00:00 PM,1/11/2016 1:00:00 PM,1/11/2016 7:00:00 PM,1/11/2016 2:00:00 PM,13.40,0.77,102057.52102,551.49000,522.06700,331.05000,255.63700
1/11/2016 7:00:00 PM,1/11/2016 2:00:00 PM,1/11/2016 8:00:00 PM,1/11/2016 3:00:00 PM,13.77,2.39,100855.71293,249.20000,490.68200,315.17400,236.60100
1/11/2016 8:00:00 PM,1/11/2016 3:00:00 PM,1/11/2016 9:00:00 PM,1/11/2016 4:00:00 PM,11.15,2.73,100819.06397,97.10000,476.34100,303.14100,232.24500
1/11/2016 9:00:00 PM,1/11/2016 4:00:00 PM,1/11/2016 10:00:00 PM,1/11/2016 5:00:00 PM,5.52,0.09,103497.18900,3443.68000,462.74000,293.69500,226.80400
1/11/2016 10:00:00 PM,1/11/2016 5:00:00 PM,1/11/2016 11:00:00 PM,1/11/2016 6:00:00 PM,34.36,0.00,110616.09891,0.00000,474.67300,278.53100,258.30700
1/11/2016 11:00:00 PM,1/11/2016 6:00:00 PM,1/12/2016 12:00:00 AM,1/11/2016 7:00:00 PM,0.01,0.00,113570.90003,1482.48000,505.59200,299.56500,273.47000
1/12/2016 12:00:00 AM,1/11/2016 7:00:00 PM,1/12/2016 1:00:00 AM,1/11/2016 8:00:00 PM,1.00,0.06,112993.17408,1387.76000,495.93600,309.31100,252.56400
1/12/2016 1:00:00 AM,1/11/2016 8:00:00 PM,1/12/2016 2:00:00 AM,1/11/2016 9:00:00 PM,2.71,0.00,111359.12107,1580.85000,491.09200,310.01600,247.39100
1/12/2016 2:00:00 AM,1/11/2016 9:00:00 PM,1/12/2016 3:00:00 AM,1/11/2016 10:00:00 PM,8.55,1.21,107841.31998,641.85000,491.48200,318.31600,240.37900
1/12/2016 3:00:00 AM,1/11/2016 10:00:00 PM,1/12/2016 4:00:00 AM,1/11/2016 11:00:00 PM,28.95,0.95,102368.43406,634.14000,486.67200,311.12300,242.13200
1/12/2016 4:00:00 AM,1/11/2016 11:00:00 PM,1/12/2016 5:00:00 AM,1/12/2016 12:00:00 AM,10.62,3.08,97046.82501,46.16000,474.68700,263.19000,255.22300
1/12/2016 5:00:00 AM,1/12/2016 12:00:00 AM,1/12/2016 6:00:00 AM,1/12/2016 1:00:00 AM,10.54,0.42,93421.40702,545.17000,434.06000,224.29100,245.26200
1/12/2016 6:00:00 AM,1/12/2016 1:00:00 AM,1/12/2016 7:00:00 AM,1/12/2016 2:00:00 AM,7.89,0.01,91412.72000,55.20000,436.65500,270.95400,216.68000
1/12/2016 7:00:00 AM,1/12/2016 2:00:00 AM,1/12/2016 8:00:00 AM,1/12/2016 3:00:00 AM,6.84,0.12,90435.98197,4.42000,398.61200,265.40600,178.82200
1/12/2016 8:00:00 AM,1/12/2016 3:00:00 AM,1/12/2016 9:00:00 AM,1/12/2016 4:00:00 AM,6.94,0.13,90408.29807,68.49000,401.48600,267.22100,183.00400
1/12/2016 9:00:00 AM,1/12/2016 4:00:00 AM,1/12/2016 10:00:00 AM,1/12/2016 5:00:00 AM,7.48,0.10,92201.36099,3.96000,390.15300,277.25400,168.24600
1/12/2016 10:00:00 AM,1/12/2016 5:00:00 AM,1/12/2016 11:00:00 AM,1/12/2016 6:00:00 AM,16.07,2.22,97073.44005,0.00000,449.69800,218.73800,289.16600
1/12/2016 11:00:00 AM,1/12/2016 6:00:00 AM,1/12/2016 12:00:00 PM,1/12/2016 7:00:00 AM,8.94,0.47,105203.01092,4203.83000,579.40600,234.98600,390.23700
1/12/2016 12:00:00 PM,1/12/2016 7:00:00 AM,1/12/2016 1:00:00 PM,1/12/2016 8:00:00 AM,10.24,0.00,110030.96801,1162.40000,583.23900,251.21900,392.09200
1/12/2016 1:00:00 PM,1/12/2016 8:00:00 AM,1/12/2016 2:00:00 PM,1/12/2016 9:00:00 AM,7.51,0.79,108879.00806,907.87000,522.57800,247.59800,335.90000
1/12/2016 2:00:00 PM,1/12/2016 9:00:00 AM,1/12/2016 3:00:00 PM,1/12/2016 10:00:00 AM,10.00,0.80,107359.21904,453.71000,567.46500,250.99000,377.53700
1/12/2016 3:00:00 PM,1/12/2016 10:00:00 AM,1/12/2016 4:00:00 PM,1/12/2016 11:00:00 AM,12.03,0.59,106003.86603,684.67000,549.70200,268.42800,353.64100
1/12/2016 4:00:00 PM,1/12/2016 11:00:00 AM,1/12/2016 5:00:00 PM,1/12/2016 12:00:00 PM,13.33,1.83,104916.43299,962.08000,549.98600,317.58200,303.92500
1/12/2016 5:00:00 PM,1/12/2016 12:00:00 PM,1/12/2016 6:00:00 PM,1/12/2016 1:00:00 PM,8.49,7.47,103989.69700,14.56000,573.39900,277.15700,355.62700
1/12/2016 6:00:00 PM,1/12/2016 1:00:00 PM,1/12/2016 7:00:00 PM,1/12/2016 2:00:00 PM,7.54,7.72,103439.45811,515.79000,570.97700,292.93000,348.67900
1/12/2016 7:00:00 PM,1/12/2016 2:00:00 PM,1/12/2016 8:00:00 PM,1/12/2016 3:00:00 PM,12.89,2.29,102408.59091,500.37000,536.72800,283.32800,309.09200
1/12/2016 8:00:00 PM,1/12/2016 3:00:00 PM,1/12/2016 9:00:00 PM,1/12/2016 4:00:00 PM,10.98,1.32,101841.24702,279.69000,526.24500,279.75300,306.46800
1/12/2016 9:00:00 PM,1/12/2016 4:00:00 PM,1/12/2016 10:00:00 PM,1/12/2016 5:00:00 PM,8.29,3.75,104084.45601,538.56000,519.98400,247.99200,338.19800
1/12/2016 10:00:00 PM,1/12/2016 5:00:00 PM,1/12/2016 11:00:00 PM,1/12/2016 6:00:00 PM,3.72,0.00,110256.36096,972.39000,482.83000,217.50600,309.49300
