Date;Time of day;Biomass[MWh];Hydropower[MWh];Wind offshore[MWh];Wind onshore[MWh];Photovoltaics[MWh];Other renewable[MWh];Nuclear[MWh];Fossil brown coal[MWh];Fossil hard coal[MWh];Fossil gas[MWh];Hydro pumped storage[MWh];Other conventional[MWh]
Jan 3, 2017;1:30 AM;1,170.25;297.75;628.75;3,524.5;0;26.5;1,608;3,209.5;1,799.5;293.75;0;1,427.75
Jan 3, 2017;1:45 AM;1,171.25;297.25;619;3,581.5;0;26.5;1,608.5;3,183.75;1,706.5;294;0.5;1,401.5
Jan 3, 2017;2:00 AM;1,170.75;297.25;629;3,596.5;0;26.5;1,610.5;3,113;1,719;294.5;0;1,400
Jan 3, 2017;2:15 AM;1,170.25;295;641.5;3,583.75;0;26.5;1,608;3,105.25;1,727;293;0;1,393
Jan 3, 2017;2:30 AM;1,169;289.75;641.75;3,659.5;0;26.5;1,589.75;3,072.5;1,695.75;289.75;0;1,463.25
Jan 3, 2017;2:45 AM;1,169.25;288.75;656.25;3,720.25;0;26.5;1,568;2,997;1,704.25;287.5;0.5;1,445.25
Jan 3, 2017;3:00 AM;1,168.25;288.75;655.75;3,812.25;0;26.5;1,550.5;2,951.5;1,738.25;287.5;0;1,478
Jan 3, 2017;3:15 AM;1,169;281;610.5;3,844;0;26.5;1,541;2,955;1,768.25;287.75;0.5;1,571.75
Jan 3, 2017;3:30 AM;1,168;279.25;689.75;3,938.5;0;26.5;1,538.75;2,948.25;1,762;286.5;0.5;1,568.25
Jan 3, 2017;3:45 AM;1,167.5;283.75;713.5;3,940.75;0;26.5;1,542.25;2,914.5;1,770;287;0.5;1,527.25
Jan 3, 2017;4:00 AM;1,172.25;292.25;716.75;3,927.5;0;26.5;1,545.5;2,959;1,774;282.5;0;1,524.25
Jan 3, 2017;4:15 AM;1,172.5;292.75;721.25;3,948.25;0;26.5;1,546;2,969.25;1,781.25;286.75;0.25;1,532.5
Jan 3, 2017;4:30 AM;1,172;293.25;743.5;3,992.5;0;26.5;1,542;2,977.25;1,789.25;307;0;1,526.5
Jan 3, 2017;4:45 AM;1,172;293.25;755.5;4,050;0;26.5;1,524.5;2,964.75;1,793.25;317.75;0.5;1,554.5
Jan 3, 2017;5:00 AM;1,172.25;284.75;754.25;4,107.25;0;26.5;1,520;2,974.75;1,773.75;324.5;0;1,515.75
Jan 3, 2017;5:15 AM;1,171.25;292.75;758;4,120.5;0;26.5;1,521.75;2,989.75;1,780.5;332;0.5;1,524.25
Jan 3, 2017;5:30 AM;1,173;307;767.25;4,200;0;26.5;1,533.75;2,996.5;1,810.75;335.75;0.5;1,516
Jan 3, 2017;5:45 AM;1,174;302;780;4,246.5;0;26.5;1,545;2,981.5;1,910;337;1;1,419.5
Jan 3, 2017;6:00 AM;1,171.75;290;778.25;4,356.75;0;26.5;1,540.5;3,021.75;1,970.5;342.25;24;1,642
Jan 3, 2017;6:15 AM;1,171.5;292;779.5;4,379;0;26.5;1,545;3,042.75;2,057.75;362.75;23.75;1,679.5
Jan 3, 2017;6:30 AM;1,172.25;290;777.25;4,417.25;0;26.5;1,543.5;3,042.5;2,218.25;382.5;22.5;1,777.75
Jan 3, 2017;6:45 AM;1,172.75;288.25;776.75;4,491.5;0;26.5;1,543;3,020.25;2,393.5;407;95.25;1,895.25
Jan 3, 2017;7:00 AM;1,169.25;282.75;785;4,586.5;0;26.5;1,536.75;3,004.25;2,522.75;409.25;94;1,949.5
Jan 3, 2017;7:15 AM;1,171.5;288.25;800.75;4,706.5;0;26.5;1,542.5;3,062.5;2,540.75;413.25;97.25;1,991
Jan 3, 2017;7:30 AM;1,172;288.25;812.5;4,787.5;0;26.5;1,542.75;3,115.25;2,613.25;423.25;150.75;2,009.75
Jan 3, 2017;7:45 AM;1,171.5;292;798.5;4,867.75;0;26.5;1,542.75;3,141;2,763.75;419.75;366;1,972
Jan 3, 2017;8:00 AM;1,173.5;300.5;795.25;4,899;5.5;26.5;1,539.75;3,165.5;2,848.25;421.5;508.75;1,989.25
Jan 3, 2017;8:15 AM;1,174;297.5;801.75;4,831.75;11;26.5;1,542.5;3,182;2,874.25;436.75;335.25;2,004.25
Jan 3, 2017;8:30 AM;1,174.25;295.25;804.75;4,841;16.25;26.5;1,540.5;3,179.25;2,879;466.5;454.75;2,054
Jan 3, 2017;8:45 AM;1,173.75;295.5;810;4,969.25;36.75;26.5;1,542;3,197.25;2,891.75;475.25;401.75;2,086
Jan 3, 2017;9:00 AM;1,175;290;807.25;5,101.75;70.75;26.5;1,534.5;3,157;2,925.5;475;471.75;2,072.5
Jan 3, 2017;9:15 AM;1,175.5;298.5;806.75;5,154.5;114.5;26.5;1,498;3,163.25;2,944.75;477.25;366.25;2,018
Jan 3, 2017;9:30 AM;1,174.75;297.5;812.25;5,218.5;155.5;26.5;1,479.75;3,147.5;2,972.25;475.25;353;1,977.5
Jan 3, 2017;9:45 AM;1,175;297.5;810.75;5,369;196.75;26.5;1,479;3,152.5;2,996;474;286.5;1,921.5
Jan 3, 2017;10:00 AM;1,177;297.75;810;5,485.5;234;26.5;1,481;3,172.25;2,974.75;468.25;393.25;1,959.25
Jan 3, 2017;10:15 AM;1,177.25;297;808.25;5,622.25;275.5;26.5;1,481.75;3,177.25;2,963.75;467.25;310.5;1,894.75
Jan 3, 2017;10:30 AM;1,175.75;296;809;5,745.5;309;26.5;1,481;3,176.75;2,929.5;472.5;374;1,873.5
Jan 3, 2017;10:45 AM;1,174.5;295.5;811.75;5,816.5;347.75;26.5;1,480.75;3,170.25;2,864.25;475.5;286.75;1,840.75
Jan 3, 2017;11:00 AM;1,175;293.75;814.75;5,948.75;395;26.5;1,481.25;3,170;2,772.75;474.75;336.25;1,836
Jan 3, 2017;11:15 AM;1,175.5;296.5;815.75;6,105.25;440;26.5;1,480;3,166.5;2,733.75;470.25;289;1,782.5
Jan 3, 2017;11:30 AM;1,173.25;296.75;814.25;6,184.75;471;26.5;1,479.25;3,165.5;2,632.75;468.5;288.5;1,798.5
Jan 3, 2017;11:45 AM;1,174.5;293;815.25;6,226.5;511.25;26.5;1,479;3,161;2,586.25;454.75;295.5;1,798.5
Jan 3, 2017;12:00 PM;1,174.25;288.25;814.5;6,356.5;525.5;26.5;1,478.5;3,188;2,477.25;439.5;297.75;1,821
Jan 3, 2017;12:15 PM;1,172.75;280;812.25;6,445;543.25;26.5;1,477.5;3,215;2,460.5;442.5;220.25;1,823
Jan 3, 2017;12:30 PM;1,176.25;279;812.5;6,498.25;537.75;26.5;1,478.5;3,216;2,384.75;446.25;225.75;1,830.75
Jan 3, 2017;12:45 PM;1,176.25;275.5;811;6,548.25;540.5;26.5;1,475.75;3,200;2,305;464;191.25;1,838.75
Jan 3, 2017;1:00 PM;1,173.5;281.75;812;6,631.75;512.5;26.5;1,478.75;3,166.5;2,215.5;474.25;245.25;1,776
Jan 3, 2017;1:15 PM;1,171;275.75;816.75;6,728;501.75;26.5;1,477.75;3,152.75;2,196.75;483.5;102.75;1,747.25
Jan 3, 2017;1:30 PM;1,170.25;275.5;815.5;6,790.5;463.5;26.5;1,479;3,151.25;2,160.25;485.5;190.25;1,773
Jan 3, 2017;1:45 PM;1,171.5;274.25;816.5;6,819.25;430;26.5;1,479;3,133;2,118.25;511.25;183.5;1,774.75
Jan 3, 2017;2:00 PM;1,172;307.25;817;6,832.25;386.25;26.5;1,479.25;3,034.25;2,072.75;551.75;347;1,784.5
Jan 3, 2017;2:15 PM;1,171;309.5;816.5;6,859.5;328.25;26.5;1,479.25;3,035.5;2,118;568.5;215;1,760
Jan 3, 2017;2:30 PM;1,172;293.5;815;6,907;277.5;26.5;1,479;3,031.5;2,112.25;567;244;1,784.75
Jan 3, 2017;2:45 PM;1,171.5;288.75;814.75;6,966.75;228.25;26.5;1,478.75;3,034.5;2,075;557.5;163.5;1,789.5
Jan 3, 2017;3:00 PM;1,172.25;304;814.25;7,056.25;178.25;26.5;1,478.25;3,030.75;2,070;563;84.5;1,859.5
Jan 3, 2017;3:15 PM;1,174.75;307;815;7,140.25;127.5;26.5;1,478.75;3,032;2,076;567.25;85.25;1,861
Jan 3, 2017;3:30 PM;1,176.5;306.5;813.75;7,211.5;82;26.5;1,478.75;3,031.75;2,063.75;569.75;96.75;1,832.25
Jan 3, 2017;3:45 PM;1,174.75;298;815.25;7,302.25;50.75;26.5;1,479;3,030.5;2,074.5;586.5;14.25;1,840.75
Jan 3, 2017;4:00 PM;1,171.75;285.25;814.75;7,365.5;28;26.5;1,476.75;2,984.5;1,967.25;609.25;104;1,770.25
Jan 3, 2017;4:15 PM;1,170.25;295.5;815.75;7,442.25;11.75;26.5;1,479.25;2,980.75;1,927.75;609;81.25;1,785.25
Jan 3, 2017;4:30 PM;1,170.5;304.25;814.75;7,468.5;5;26.5;1,479.25;2,983.25;1,954.25;614;314.5;1,750.5
Jan 3, 2017;4:45 PM;1,170.25;278.75;814.25;7,521;1.75;26.5;1,479.25;2,978;2,002.75;604.25;474.25;1,778.75
Jan 3, 2017;5:00 PM;1,171.25;276.25;813.75;7,565.75;0;26.5;1,479;2,980.25;2,042.25;597.5;464.25;1,825
Jan 3, 2017;5:15 PM;1,171.75;287.5;814.5;7,618.5;0;26.5;1,479.25;2,990.25;2,046.25;597.75;624.5;1,844.25
Jan 3, 2017;5:30 PM;1,174;279.5;816.75;7,700.25;0;26.5;1,478.25;2,993;2,041.5;592;595;1,831
Jan 3, 2017;5:45 PM;1,173;278.25;817;7,770.5;0;26.5;1,478.5;2,986;2,052;604.75;577;1,795.25
Jan 3, 2017;6:00 PM;1,172.5;277;816.75;7,804.75;0;26.5;1,476.75;2,977.5;2,081;612.25;499.25;1,751.25
Jan 3, 2017;6:15 PM;1,170;276.75;815.5;7,855.5;0;26.5;1,476.5;2,979.5;2,090.25;612.25;377;1,822.75
Jan 3, 2017;6:30 PM;1,172.75;277;815;7,899.25;0;26.5;1,478.25;2,976;2,092.25;609.5;413.5;1,711.25
Jan 3, 2017;6:45 PM;1,173.25;276.25;814.5;7,917.5;0;26.5;1,479.25;2,987.75;2,085;609.75;266;1,697.25
Jan 3, 2017;7:00 PM;1,172.25;275.25;814.25;7,948.5;0;26.5;1,477;2,983;2,036.25;613.75;393.75;1,609.5
Jan 3, 2017;7:15 PM;1,176.75;274.75;814.25;7,978;0;26.5;1,478.5;2,983.25;1,959.75;616;275.75;1,666.25
Jan 3, 2017;7:30 PM;1,175.25;273.25;813.5;8,005.25;0;26.5;1,478;2,984.5;1,833.5;620.75;97;1,744.25
Jan 3, 2017;7:45 PM;1,175.5;272.75;813.75;8,031.5;0;26.5;1,474.25;2,985.75;1,772;624;15;1,770.5
Jan 3, 2017;8:00 PM;1,173.75;273.5;813.25;8,065.25;0;26.5;1,479.5;3,038.75;1,724.75;611.75;150.75;1,639
Jan 3, 2017;8:15 PM;1,171;271.5;805.5;8,121;0;26.5;1,477.25;3,050;1,600.75;609;11.25;1,588.5
Jan 3, 2017;8:30 PM;1,168.25;270.75;801.25;8,137;0;26.5;1,474;3,058.25;1,474;557.75;17.25;1,529.5
Jan 3, 2017;8:45 PM;1,167.75;269.75;805.25;8,143;0;26.5;1,467.75;3,041.5;1,409.5;534.75;20.5;1,536.25
Jan 3, 2017;9:00 PM;1,166.75;273.25;810.5;8,146.25;0;26.5;1,479;3,040.75;1,343.25;472.5;100.75;1,437.75
Jan 3, 2017;9:15 PM;1,167.25;270;807.25;8,162.5;0;26.5;1,476.5;3,038.5;1,293.5;435.75;76;1,440.75
Jan 3, 2017;9:30 PM;1,168;272.5;775.75;8,179.75;0;26.5;1,478;3,046.5;1,228.75;398.25;23.75;1,393.25
Jan 3, 2017;9:45 PM;1,166.5;267;752.75;8,088.25;0;26.5;1,476.5;3,038;1,204.75;400;0;1,365
Jan 3, 2017;10:00 PM;1,168.5;280;801.25;7,870.25;0;26.5;1,478.25;2,998.5;1,204.75;402.25;226.5;1,365.5
Jan 3, 2017;10:15 PM;1,170;266.25;793.25;7,869;0;26.5;1,472.5;2,923;1,169.5;401.5;287;1,337.5
Jan 3, 2017;10:30 PM;1,170;273.5;799.25;7,857.25;0;26.5;1,476;2,862.5;1,088;400;153.25;1,337
Jan 3, 2017;10:45 PM;1,170.25;267.75;809.25;7,905.25;0;26.5;1,468;2,784.5;1,055.75;399;73.75;1,360
Jan 3, 2017;11:00 PM;1,169.5;280.25;812.5;7,930;0;26.5;1,477;2,703.5;1,041.5;393;0;1,258.5
Jan 3, 2017;11:15 PM;1,170.5;274;809.5;7,917.75;0;26.5;1,475;2,582.5;1,007;381;0;1,256
Jan 3, 2017;11:30 PM;1,171.5;272.25;806.5;7,751.25;0;26.5;1,474.5;2,524.75;977.75;371.25;0.25;1,299.75
Jan 3, 2017;11:45 PM;1,171;270.5;787.5;7,596.5;0;26.5;1,471;2,489.5;953;366;0;1,309.25
Jan 4, 2017;12:00 AM;1,163.5;293;735.25;7,463.5;0;26.5;1,477.5;2,452.5;880;324.75;0.25;1,289.5
Jan 4, 2017;12:15 AM;1,164.5;287.75;714.5;7,478;0;26.5;1,475.25;2,396.75;848.75;292;0;1,318.25
Jan 4, 2017;12:30 AM;1,164.25;270;690.25;7,433.5;0;26.5;1,472.5;2,390.75;852.75;269.75;0;1,336
Jan 4, 2017;12:45 AM;1,163.25;267.25;747;7,388.25;0;26.5;1,473.75;2,404.75;894.75;226;0.5;1,284.5
Jan 4, 2017;1:00 AM;1,163;277;714;7,273.75;0;26.5;1,475.75;2,411;897.25;226.75;0;1,285
Jan 4, 2017;1:15 AM;1,162.75;273.25;705.75;7,244.25;0;26.5;1,473.25;2,412.25;828.75;233;0.25;1,291.25
Jan 4, 2017;1:30 AM;1,163.25;275.75;697.75;7,233.75;0;26.5;1,473.25;2,452;795;235.5;0.25;1,212.25
Jan 4, 2017;1:45 AM;1,156.75;268.75;660.25;7,227.75;0;26.5;1,474.5;2,507.75;784.75;245;0.25;1,236
Jan 4, 2017;2:00 AM;1,156;267;654.25;7,165.5;0;26.5;1,473.5;2,526;747;254.25;0;1,300.25
Jan 4, 2017;2:15 AM;1,155.25;264.25;638.25;7,121.25;0;26.5;1,473.75;2,522.5;734.25;258.75;0.25;1,341
Jan 4, 2017;2:30 AM;1,153.75;264.75;621;7,110.75;0;26.5;1,474.25;2,530.75;733.5;259.25;0.25;1,252
Jan 4, 2017;2:45 AM;1,151.75;263.75;625.75;7,040.75;0;26.5;1,473;2,559;752.75;266;0.25;1,224
Jan 4, 2017;3:00 AM;1,151;265.75;694.75;6,952.75;0;26.5;1,474;2,574.5;762;267.25;0.25;1,187
Jan 4, 2017;3:15 AM;1,150.5;264.5;732.5;6,887.75;0;26.5;1,471.5;2,584.25;756.25;266.75;0.25;1,209
Jan 4, 2017;3:30 AM;1,152.75;265;730.25;6,977.25;0;26.5;1,471.75;2,610.5;759.75;267.5;0;1,218.75
Jan 4, 2017;3:45 AM;1,152.5;265.5;705.75;6,952.25;0;26.5;1,471.5;2,670.5;766.25;267;0.25;1,280.25
Jan 4, 2017;4:00 AM;1,154.25;266.25;675.5;6,948.5;0;26.5;1,472.25;2,708.5;767.75;268;0;1,248.5
Jan 4, 2017;4:15 AM;1,153.75;264;691;7,016.75;0;26.5;1,471.25;2,748;765.75;270.25;0.25;1,256.25
Jan 4, 2017;4:30 AM;1,153.5;266.5;730.5;6,992;0;26.5;1,472;2,761.5;770.25;273.5;0.25;1,258
Jan 4, 2017;4:45 AM;1,153.5;267.75;689.25;6,957.25;0;26.5;1,471.75;2,832.25;782.75;273.75;0.25;1,235.75
Jan 4, 2017;5:00 AM;1,154;265.5;692.5;7,020.25;0;26.5;1,470.25;2,913.5;788;277.75;0;1,294.75
Jan 4, 2017;5:15 AM;1,150.25;264.5;592.5;7,098.25;0;26.5;1,471.75;2,969.5;824.25;287.5;0.25;1,330
Jan 4, 2017;5:30 AM;1,151.25;264;636.25;7,064;0;26.5;1,471.75;2,971;878;287;0;1,404.75
Jan 4, 2017;5:45 AM;1,153.5;263.75;647.25;7,087.25;0;26.5;1,471.75;2,995.25;1,062;286.75;3.25;1,329.75
Jan 4, 2017;6:00 AM;1,152.25;275.75;649;7,240.75;0;26.5;1,466;2,986.25;1,173.5;307.5;0.25;1,402
Jan 4, 2017;6:15 AM;1,151.5;277.5;659.25;7,246.75;0;26.5;1,472.75;3,014;1,262.5;334.25;109.75;1,388.25
Jan 4, 2017;6:30 AM;1,147.25;277;678.75;7,279.25;0;26.5;1,472.25;3,025.25;1,365;352.75;177;1,500.5
Jan 4, 2017;6:45 AM;1,149.75;274.5;702.5;7,244.75;0;26.5;1,471.5;3,054.25;1,456.75;381.5;353.5;1,656.25
Jan 4, 2017;7:00 AM;1,146.75;274.75;655;7,325.5;0;26.5;1,467.25;3,015.25;1,491.25;421.5;219.75;1,796.75
Jan 4, 2017;7:15 AM;1,143.5;276.5;683.75;7,387;0;26.5;1,469.5;2,996;1,544.5;466.25;351;1,899.75
Jan 4, 2017;7:30 AM;1,145.5;276.25;674;7,637.5;0;26.5;1,469.25;2,969.75;1,608.5;531.25;338;1,926.75
Jan 4, 2017;7:45 AM;1,151;284.25;669.25;7,595.25;0;26.5;1,470.5;2,970.5;1,637.75;552.25;523.75;1,911
Jan 4, 2017;8:00 AM;1,155.25;299.25;694.75;7,594.25;2;26.5;1,469.5;2,966.5;1,682;600.75;358.5;1,951
Jan 4, 2017;8:15 AM;1,155.5;304;705.5;7,611.5;4;26.5;1,470.25;2,955.25;1,721;608;444.5;1,968.5
Jan 4, 2017;8:30 AM;1,155.75;305.5;744.75;7,661;10.75;26.5;1,470.5;2,948.5;1,736.25;610.5;430.5;2,016.25
Jan 4, 2017;8:45 AM;1,154.75;307;701.25;7,666.5;32.25;26.5;1,470.75;2,941.25;1,745.75;598;469.5;2,016.75
Jan 4, 2017;9:00 AM;1,154;306.5;738.25;7,624.25;73;26.5;1,470;2,951.5;1,767;591.75;222.75;1,998.5
Jan 4, 2017;9:15 AM;1,159;306.75;721.25;7,580.75;126.25;26.5;1,470.5;2,968.25;1,766.25;594.25;304;2,037.25
Jan 4, 2017;9:30 AM;1,163.75;300.75;771;7,381;201.75;26.5;1,471.25;2,968.5;1,780;593.5;323.5;1,993.75
Jan 4, 2017;9:45 AM;1,166.25;302.5;769.75;7,334.75;274;26.5;1,469.75;2,983;1,788.75;594.25;425.75;1,969.75
Jan 4, 2017;10:00 AM;1,166.25;306.5;774.5;7,337;341;26.5;1,470.25;2,982.5;1,809;602;365;2,021.25
Jan 4, 2017;10:15 AM;1,165.25;308;780.25;7,317.25;401.5;26.5;1,469.75;2,968;1,821.5;600.5;338.25;2,090.75
Jan 4, 2017;10:30 AM;1,165;291.75;760.5;7,281.25;465.5;26.5;1,470.75;2,967;1,830.5;591.75;430.25;2,085.75
Jan 4, 2017;10:45 AM;1,163.75;287.25;726.5;7,283.75;538.75;26.5;1,471;2,972.75;1,835.75;592;354.75;2,080.5
Jan 4, 2017;11:00 AM;1,164;285.5;689.25;7,274.75;608.25;26.5;1,472;2,980.75;1,841;597;299.25;2,112.25
Jan 4, 2017;11:15 AM;1,164.5;282.5;705.5;7,323.5;646;26.5;1,471;2,978.25;1,858;600.75;257.25;2,101.25
Jan 4, 2017;11:30 AM;1,164;281.75;758.25;7,347.25;670;26.5;1,470;2,971.75;1,931.75;601.5;205.75;2,093.75
Jan 4, 2017;11:45 AM;1,162;286;764;7,335.25;695;26.5;1,469.75;2,977.25;1,958.25;599.5;114.5;2,119.25
Jan 4, 2017;12:00 PM;1,161.5;302.75;768.5;7,356.25;728;26.5;1,470.5;2,964.5;1,962.5;595;36.75;2,123.75
Jan 4, 2017;12:15 PM;1,163.25;290.5;771.75;7,247.5;747;26.5;1,469.5;2,964.25;1,961.5;595.5;30;2,096.5
Jan 4, 2017;12:30 PM;1,163.75;289.5;765.25;7,249.75;766;26.5;1,469.25;2,966.75;1,980.25;588.5;14.25;2,084
Jan 4, 2017;12:45 PM;1,163.75;283;778.25;7,297;727;26.5;1,468;2,975.25;1,974.25;584;0;2,065.5
Jan 4, 2017;1:00 PM;1,164.75;287;787.5;7,192.5;692;26.5;1,467.25;3,027;1,932.5;582.25;0;2,188.5
Jan 4, 2017;1:15 PM;1,164;284.75;783.5;7,104.75;666.75;26.5;1,468.75;3,034.75;1,976;575.25;54.25;2,239
Jan 4, 2017;1:30 PM;1,163.75;301.5;781;7,010.75;626.75;26.5;1,469.25;3,034;2,016.75;579.25;65.25;2,062
Jan 4, 2017;1:45 PM;1,164.25;283.5;779.25;6,982.75;574.5;26.5;1,466.5;3,022;2,042.5;588.25;0;2,114.75
Jan 4, 2017;2:00 PM;1,165.5;288.5;761;6,963.75;498;26.5;1,469.25;3,012;2,047;592;0;2,064
Jan 4, 2017;2:15 PM;1,165.25;290.25;719.25;6,896.25;432.25;26.5;1,469;3,016.75;2,163.75;596;0;2,039.5
Jan 4, 2017;2:30 PM;1,163;284.5;717;6,747.75;370.5;26.5;1,468.5;3,020;2,253.25;598.25;77.5;2,062.25
Jan 4, 2017;2:45 PM;1,165;285.5;698.75;6,632.5;295.25;26.5;1,467.75;3,019.5;2,315.5;602.75;0;2,143.75
Jan 4, 2017;3:00 PM;1,166.75;279.5;696.5;6,631.75;226;26.5;1,467.25;3,057.5;2,371.25;627.25;0;2,122.5
Jan 4, 2017;3:15 PM;1,167.25;285;705.25;6,548;162.25;26.5;1,466.75;3,086.5;2,379.5;651;0;2,081.25
Jan 4, 2017;3:30 PM;1,168.5;295.75;740.25;6,471.5;105.5;26.5;1,469;3,083.5;2,426;651.75;53.25;2,055.5
Jan 4, 2017;3:45 PM;1,167;284;778.75;6,516.5;62.25;26.5;1,465.75;3,087.5;2,482.25;654.5;0;2,075.5
Jan 4, 2017;4:00 PM;1,166.5;290.5;786;6,414.5;30.25;26.5;1,464.25;3,079.75;2,488.5;680.25;0;2,139.75
Jan 4, 2017;4:15 PM;1,166.75;306.25;791.75;6,242.5;10.25;26.5;1,478;3,093;2,519;698;2.5;2,076.5
Jan 4, 2017;4:30 PM;1,168;311.75;787;6,138;3;26.5;1,494.5;3,099.25;2,566;716;149;2,051.25
Jan 4, 2017;4:45 PM;1,165.75;317.75;760.5;6,006.25;0.75;26.5;1,494.75;3,110.75;2,582.75;719;552.25;2,093.25
Jan 4, 2017;5:00 PM;1,164.25;293;767.75;5,821;0;26.5;1,499.25;3,087.5;2,625.75;729;588.75;2,086
Jan 4, 2017;5:15 PM;1,163.75;294.25;786;5,756.25;0;26.5;1,518.25;3,088.75;2,656.75;737;530.5;2,079.5
Jan 4, 2017;5:30 PM;1,164.5;291;767;5,692.5;0;26.5;1,518.5;3,091.75;2,704;739.5;821.25;2,091
Jan 4, 2017;5:45 PM;1,164.75;293.25;735;5,737;0;26.5;1,518.25;3,118;2,778.75;737.25;415.5;2,046.5
Jan 4, 2017;6:00 PM;1,167;291.75;724.5;5,722;0;26.5;1,516;3,172.25;2,813.75;723.75;313.25;1,977.5
Jan 4, 2017;6:15 PM;1,168;288.25;753.5;5,604.75;0;26.5;1,517;3,228.25;2,827.75;702.25;263;1,968.25
Jan 4, 2017;6:30 PM;1,169;279.5;734;5,612.5;0;26.5;1,516.5;3,240.75;2,822.75;690.25;129.25;1,943.25
Jan 4, 2017;6:45 PM;1,168.25;280.5;691.75;5,635;0;26.5;1,517.25;3,261.5;2,812;688.75;96.25;1,928.5
Jan 4, 2017;7:00 PM;1,167.25;301.75;692.5;5,651.75;0;26.5;1,518;3,305.5;2,740.5;675;13.75;1,960.75
Jan 4, 2017;7:15 PM;1,164.5;291;697.5;5,632.25;0;26.5;1,518.75;3,311.75;2,663.5;566.75;45.25;2,069.5
Jan 4, 2017;7:30 PM;1,163.5;283.75;707.5;5,543.75;0;26.5;1,519;3,311.25;2,613;518;52.5;2,049.5
Jan 4, 2017;7:45 PM;1,164.5;283.25;730.25;5,476;0;26.5;1,517.75;3,344.75;2,548.25;468;0;2,105.25
Jan 4, 2017;8:00 PM;1,163.25;286;747;5,393.75;0;26.5;1,521.25;3,387.5;2,620.25;438;37.25;2,018.25
Jan 4, 2017;8:15 PM;1,163;288.25;776.25;5,252.25;0;26.5;1,536.75;3,430.75;2,489.25;393.25;0;1,931.5
Jan 4, 2017;8:30 PM;1,164;298.25;788.25;5,082.75;0;26.5;1,543.25;3,467.5;2,401;354.25;55.25;1,959.25
Jan 4, 2017;8:45 PM;1,163.75;294.5;791.5;5,025.25;0;26.5;1,542.5;3,467.75;2,358.25;333.75;0;1,926.5
Jan 4, 2017;9:00 PM;1,163.25;300.25;796.75;4,977;0;26.5;1,545.25;3,497.5;2,276.25;332.5;0;1,887.5
Jan 4, 2017;9:15 PM;1,162;280.5;793;5,071.25;0;26.5;1,542.5;3,506.25;2,179.25;329.75;0;1,842.75
Jan 4, 2017;9:30 PM;1,161.25;280.5;783.25;5,030;0;26.5;1,543;3,516.75;2,120.5;327.25;0;1,723.25
Jan 4, 2017;9:45 PM;1,162.5;281.25;780.75;4,904.75;0;26.5;1,541.5;3,547.75;2,103.5;324.75;0;1,705.75
Jan 4, 2017;10:00 PM;1,163.5;294.5;785.25;4,783.25;0;26.5;1,545;3,633.5;2,080.25;326;37;1,714.25
Jan 4, 2017;10:15 PM;1,163.25;288.75;792.5;4,629.25;0;26.5;1,543.5;3,660;2,057.5;322.25;91.75;1,660.25
Jan 4, 2017;10:30 PM;1,163.5;292.25;797.25;4,563.5;0;26.5;1,542.75;3,657.75;2,046.5;326.75;5.25;1,662.25
Jan 4, 2017;10:45 PM;1,163.25;283.25;799.5;4,471.75;0;26.5;1,542.25;3,654.25;2,024.75;325.75;32.25;1,587.25
Jan 4, 2017;11:00 PM;1,164;287.5;786;4,458;0;26.5;1,547.25;3,691;2,040.25;327.75;49;1,538
Jan 4, 2017;11:15 PM;1,159.25;283.25;757.5;4,459;0;26.5;1,545.75;3,614;2,024;326.5;9.75;1,516
Jan 4, 2017;11:30 PM;1,158.75;282.75;769.75;4,464;0;26.5;1,547.5;3,403.75;2,023.5;324.25;44.5;1,537.25
Jan 4, 2017;11:45 PM;1,157.75;280.75;761.75;4,468;0;26.5;1,559.75;3,351.75;2,074.25;326.75;30;1,620.5
Jan 5, 2017;12:00 AM;1,147.5;284.5;728.25;4,296.5;0;26.5;1,583.75;3,210.25;2,304.75;338.75;78;1,718.75
Jan 5, 2017;12:15 AM;1,146.25;284;727.25;4,233;0;26.5;1,594.5;3,191;2,375.25;341.5;38.25;1,686.25
Jan 5, 2017;12:30 AM;1,146.75;282.75;690;4,162.75;0;26.5;1,593.5;3,187.25;2,450.5;341.25;4.25;1,624.5
Jan 5, 2017;12:45 AM;1,147;286;676;4,054;0;26.5;1,590;3,191.25;2,392.5;341.5;7.75;1,562.5
Jan 5, 2017;1:00 AM;1,148;285.25;673.5;3,956.25;0;26.5;1,595;3,215.75;2,261;341.75;67.25;1,547.75
Jan 5, 2017;1:15 AM;1,148.75;283;645.25;3,915.75;0;26.5;1,592.5;3,209.75;2,276.75;342.5;0.25;1,626.75
Jan 5, 2017;1:30 AM;1,149.75;284.75;636.75;3,893.75;0;26.5;1,593;3,229.25;2,270;343;0.25;1,621.25
Jan 5, 2017;1:45 AM;1,148;284;629.25;3,800.75;0;26.5;1,592.75;3,257.25;2,217.75;347.25;0.25;1,525.25
Jan 5, 2017;2:00 AM;1,150.25;282;627.5;3,741.5;0;26.5;1,596.5;3,425.75;2,071;347.25;0.25;1,372.25
Jan 5, 2017;2:15 AM;1,149.75;279.75;642.75;3,727.25;0;26.5;1,591.75;3,457.75;2,059.25;347;0;1,356.75
Jan 5, 2017;2:30 AM;1,150.5;280.5;651.75;3,656;0;26.5;1,594;3,452.5;2,080;349.25;0.25;1,373
