"","G_gas","G_coal_brown","G_coal_hard","G_bio","G_hydro","G_nuclear","G_wind_on","G_wind_off","G_pv","G_otherRE","G_phes","G_otherCONV"
"5488",1421.75,15394.75,6398.25,4144,2226.5,9945.25,8551.25,3467.75,9831.25,145,420.25,5973
"5489",1467,16003,6564.75,4141.25,2235.75,9913.5,8526,3652.25,6542,145,2009.75,6190.25
"5490",1488.25,16317.25,6708,4135.5,2223.75,9895,7601.25,3471.75,3519.25,145,2058.75,5996.5
"5491",1494.5,16434.25,6813,4127.75,2216.75,9891.75,7151.25,2926.5,1055.5,145,2166,6137.75
"5492",1485,16398.75,6917,4143,2166.25,9889,6671.75,2609.25,88,145,2317.5,6073.75
"5493",1561,16394,6844,4146,2158.5,9898.25,6335,2506.75,0,145,2564.25,6077.75
"5494",1314,16407.5,6691.75,4144.75,2158.25,10020,6388.25,2458.75,0,145,655.25,6086.5
"5495",1214.75,16427,5417.75,4134.25,2170.75,10044,6599.25,2089.5,0,145,57,5436.25
"5496",1202.75,16444.25,3692.25,4104.75,2185,10053,6327.5,1882.75,0,145,91.25,4226
"5497",1208.25,16400.75,3745,4114.5,2182,10060.75,5999.5,1964.5,0,145,87.75,3885.5
"5498",1228.5,16415.75,3427.25,4110.75,2156,10067.25,5410.75,1925,0,145,39.75,3585.75
"5499",1153.25,16417.75,2991.5,4104.25,2155,10076.75,5035,2091,0,145,60.5,3524
"5500",892.75,16396,3761,4108.75,2164.5,10090.25,5119.75,1794.5,0,145,38,3592.25
"5501",1189,16407,4601.75,4094,2170.25,10091.5,5266.25,1685.25,0.25,145,20,3845
"5502",1225,16415.25,5855.5,4113.75,2187,10088.5,5871,1842.5,292,145,194.5,4565.5
"5503",1302.25,16364.25,6409.5,4119.75,2209.75,10115.25,6015.5,2231.75,2448.25,145,328.5,4760.5
"5504",1348.75,16400,6326.25,4148,2239.25,10107.75,5179,2505.5,6080,145,2109.25,5336
"5505",1432.5,16425.75,5801,4166.25,2234,10093.5,4541.25,2573.5,9864,145,2376.75,5148
"5506",1472.75,16432.75,5770.75,4175.25,2224,10067.5,4381.75,2566.75,12902.25,145,2791.75,5038.5
"5507",1441.75,16437,5625.25,4148,2255.25,10050,4640.5,2564.5,14839.25,145,1910.25,5211
"5508",1409,16197,5763.5,4154,2179.75,10041,5049.25,2289.5,15940.25,145,484.5,5403.75
"5509",1288.75,16204.5,5676.75,4152,2172.75,10038.25,5523.25,2027.5,16363.5,145,305.75,5426.25
"5510",1275,16167.25,5669.25,4135.5,2167,10027.75,5993.75,1874.5,15065,145,581,5329.75
"5511",1264.5,16177.25,5684,4126.5,2170.75,10009.5,6190.25,1623,12796.75,145,473,4891.5
"5512",1264.75,16368.25,5749.25,4128.25,2161.5,10015.25,6074.75,1535,9870.5,145,909,4551.75
"5513",1324.25,16322,5865.25,4145.75,2186,10035,5895.75,1179.75,6004,145,2901,4322.75
"5514",1298,16338.75,5870.25,4144,2182.5,10043.5,6610.5,1254.75,2466,145,2570,4227.5
"5515",1262.75,16356,5841,4147.5,2143,10067,7123.25,1215,648.25,145,609.5,4469
"5516",1190.5,16324.75,5551.25,4135.75,2150.75,10078.25,7078.25,1017.25,57.75,145,734.75,4507.75
"5517",1166,16232,5218,4092.25,2151.25,10092.75,7313.25,829.5,0,145,1313.5,4250
"5518",734.5,16130,4454.25,4133.75,2182.25,10102.5,7607,868.75,0,145,349.25,4261.5
"5519",412,15861.75,2982.5,4151.25,2299.5,10070.75,8300.25,1250.25,0,145,186.75,3644.75
"5520",388.5,15432.75,1687.75,4114.25,2212.5,10101,8709.75,1213.5,0,145,703,4031.75
"5521",395.75,14625,1089.75,4113.75,2153.75,10099.75,9904.5,1996.5,0,145,226,3783.75
"5522",377.5,13694.75,380.25,4101.25,2119.5,10103,10732.25,2472.5,0,145,27.25,3457.25
"5523",362.5,12258.5,239.75,4089.25,2138.75,10106.25,11316.25,2570.25,0,145,109.25,3428
"5524",361.75,10943.25,245.75,4111,2169.5,10072.75,12349.25,2388.5,0,145,44.25,3435
"5525",355.25,11105,256,4117.5,2198.75,10063.75,12436,2240.75,0,145,53.25,3318.25
"5526",345,12199.75,261.75,4121.75,2204.75,10132,12368.5,2223.75,208.5,145,60,3335.75
"5527",329.5,13093.5,263,4122,2183.25,10128,11869.75,2465.75,1960.25,145,144,3463
"5528",359.25,13482.75,250.25,4133.5,2197.25,10121.5,12218.25,2908.5,5010,145,303.25,3831.5
"5529",415.5,13337.25,254.25,4150.5,2166.5,10122.75,12812.75,3312.25,8455.75,145,193,4089
"5530",463,12820.75,261.75,4161.5,2142.5,10120.5,14554.25,3550.75,12034,145,108.75,4212.75
"5531",425.75,11626.75,267.5,4170.5,2142.25,9987,15267.25,3708.5,14997.75,145,164,4583.25
"5532",371.75,9735.5,270.25,4170.25,2169.5,9803.25,15422.75,3977.25,17070.5,145,98,4275
"5533",362.5,9142,258,4167,2164,9410.75,15077.5,4121,18188,145,29.25,4090
"5534",337.5,8336.25,268.25,4154.75,2170.25,9074.75,14856.75,4067.5,17659.25,145,28.75,3708
"5535",352,8528.5,257.5,4143.5,2212,9193,14398.25,3818,15986.75,145,29.25,4008.25
"5536",351.5,9405.75,266.75,4148,2192,9617.75,13981.5,3911.5,13089,145,58.25,4442.75
"5537",357.5,12024,251.75,4139.75,2227,10085.5,12095.25,3904.75,9270,145,402.75,4074.5
"5538",344.25,14534.5,270.25,4146,2218.25,10097.25,10450.75,3807,4939.5,145,1071.25,3977
"5539",348.5,14861.25,256.25,4144.75,2206.75,10116.5,8155.5,3741.25,1417.5,145,1872.25,3782.75
"5540",358.75,14780,250.25,4106,2260.25,10120,7131,3931.25,83.25,145,2726.25,3758.25
"5541",364.75,14810,210.75,4111.75,2285.25,10123.5,7608.25,3228,0,145,2491.75,3629.25
"5542",369.75,14659.25,209,4118.75,2233.25,10095,8818,3244.75,0,145,1455.75,3658.5
"5543",376.75,13483.5,210.5,4138.25,2227.25,10059.25,9302,3470.75,0,145,1425,3497.25
"5544",359,12010,236,4173,2207,9982,9438.5,3509.5,0,145,352.75,3390.25
"5545",351.5,9987.5,272,4173.5,2194.75,9982.25,9265.5,3532.75,0,145,40,3410.5
"5546",340.25,9223.75,268.5,4166,2183,9880.5,9228.25,3699.5,0,145,59.75,3473.25
"5547",335.75,8909.25,243.5,4173,2177.75,9682,9232.5,3928.5,0,145,133.75,2977.25
"5548",341.5,8496.75,236,4164.5,2161.75,9623.25,9057,4156.5,0,145,4.5,3203.25
"5549",335.5,8593.5,238.75,4158,2129,9497.5,9027,4158,0,145,47.5,3389.25
"5550",327,8340.75,246.5,4172.75,2089.25,9422,9182.5,4261,268.75,145,0,3269.5
"5551",336.5,8299.25,230.25,4179.75,2069.25,9346,8401.25,3924.75,2772.5,145,63.5,3287
"5552",342,8328,214.75,4201.75,2079.5,9453.25,7701.5,3272.5,7756.75,145,496.75,3860
"5553",332.75,8221.25,214,4198.5,2087.5,9540,8012.25,2986.75,13659.75,145,167.25,3527
"5554",340.5,8185.75,216.75,4199.75,2086.75,8870.75,9411.5,2955.75,17780.5,145,14.5,3655.25
"5555",330.25,8185.75,223.5,4208,2082.75,8460.25,11392.5,2882.5,19367,145,0,3701.5
"5556",339,8145.25,221.25,4196.75,2107,8288.75,11963.5,3057,19030.5,145,23,3843.25
"5557",338,8183,228,4157.5,2052.25,7970.5,12459.75,2845.75,17770.75,145,28.5,3651.5
"5558",330.75,8162.25,241.75,4137.25,2035.25,8231,12646,3329.75,16508.5,145,19,3846
"5559",334,8154.75,260.25,4144.5,2052,8155,12295.75,3729,14880.5,145,19.75,3234.25
"5560",329.25,8225,282.5,4165.75,2113.75,8458,11862.75,3841.25,12370.25,145,17.75,3923.75
"5561",326.5,9529,313,4161,2143.5,9737.5,11015,3870.25,8713.5,145,33.5,4156.5
"5562",325.25,14187,320.75,4168.25,2114.25,10003.75,9888,3776.5,4590,145,941.75,3645
"5563",339.25,15469.75,324.5,4182,2121.75,10091.75,8546,3835.75,1324.5,145,2121.75,3837.25
"5564",341.75,16004.75,322.75,4159.5,2107,10117.75,7439.25,3929.75,73.5,145,2613.5,3801.5
"5565",355.75,16153,278.5,4152.75,2112.75,10134.75,7737.25,3954.75,0,145,2040,3637.75
"5566",362.25,16339.5,268.5,4162.5,2072.25,10142,7812.75,3809.25,0,145,1041.75,3429.25
"5567",336.75,16571.25,263.75,4153,2074.5,10112.25,7746.75,3585.5,0,145,425.5,3461.25
"5568",317,15686.25,200,4163.25,2133.5,10077,7786.25,3405.5,0,145,0.25,3331.75
"5569",323.25,15152.5,614.5,4157,2091.25,10073,7669,3345.75,0,145,0.5,2962
"5570",316.25,14258.5,835,4149.75,2137.75,10117,7708,3351.25,0,145,1,3077.5
"5571",323.25,13830.25,906.25,4133.25,2116.75,10090.25,7787,3423.5,0,145,1.25,2975.25
"5572",357.25,14570.25,1102.75,4127.75,2146.5,10132.75,7732,3446.25,0,145,0.25,3000.25
"5573",373.75,15772.25,1877.75,4141.75,2140.75,10186.5,7608,3336,0,145,70,3267.25
"5574",394,16074.5,2921,4147,2140,10224.5,7648.25,3073.25,248,145,534,3979
"5575",454.5,16095.75,4113.5,4138.75,2112.75,10242.75,7167,2976.25,2392.25,145,2027.75,4525
"5576",566.75,16078.25,5179.25,4160,2102.75,10234.25,6543.5,2762.75,6614.5,145,1744,5086.75
"5577",605.5,16075.25,5556.5,4161.75,1990.5,10153,6946.5,2508,11669,145,609.5,5121.5
"5578",595.25,16043,5642,4159,1955,10146,8285.5,2080.75,15789,145,634,5028
"5579",491.25,16070.25,5890.75,4168.75,1976.75,10178,8995.25,1700.75,18085,145,924,4853.5
"5580",449,16057.75,6017.5,4165,1959.25,10139.5,9041.75,1520.75,18746,145,167.25,4565.5
"5581",458.5,16022.5,5654,4156.25,1936.75,10100.5,9034.75,1413.25,19279.25,145,42.75,4155
"5582",443,15916.25,5529.5,4154.5,1952.25,10114.75,9202.75,1340.75,18773.5,145,37.25,3631
"5583",432.75,16022.5,5515.5,4155.25,1995,10159.25,8991,1334.25,16912.5,145,125.25,3951.25
"5584",452.75,15983.5,6167.75,4142.5,1959.25,10102.25,8754,1325,13795,145,278,4186.5
"5585",455.25,16045,6705,4163.5,1962,10145.75,8387.25,1374.75,9653.5,145,540.5,4259
"5586",435.75,16141.75,7237.75,4170.75,1972.5,10117.5,7309,1336,4958,145,942,4592.25
"5587",489,16237.5,7504,4172.25,2030,10153,5502,1319.75,1372,145,2064.25,4630
"5588",499.5,16296.75,7686.25,4148.75,1980.25,10154.5,4385.25,1072,68.5,145,1916.5,4871.5
"5589",478.25,16264,7838,4131.5,1972.5,10163.75,4080.25,1155,0,145,1441.75,4982.25
"5590",458.5,15912.5,7496.25,4134.25,1946.5,10150.5,3795.75,1149.75,0,145,393,4783.5
"5591",429.5,15390,6964,4150.25,1952.25,10162.25,3710,1085.75,0,145,172.25,4311.5
"5592",423.5,15341,6425.75,4125.5,1936,10166,3567,1044,0,145,86,3921.5
"5593",429.5,15338.5,5492.75,4130.75,1963.25,10180.75,3450,1108.75,0,145,2.5,3685.25
"5594",421.5,15351,4760.5,4127,1984.25,10193.75,3693.75,1040,0,145,2.25,3714
"5595",460.75,15313.5,3731,4108,1987.25,10208.5,3771,983,0,145,0,3753.25
"5596",458.5,15351.75,3725,4114,1994.5,10186.5,3740.5,925.25,0,145,1.25,3765.25
"5597",455.75,15091.75,5529.5,4132,1984.75,10198.75,3510.25,882,0,145,8,4180
"5598",531,15374.75,7330.5,4144.75,1920.5,10206.5,3047.75,892,248.75,145,753.5,5472.25
"5599",557.75,15696.25,7997,4178,1938,10229.75,2745.25,862.25,2580.25,145,1130.5,5719
"5600",539.75,15771.25,7900.75,4186.5,1948,10230.75,2285.25,845,7124.25,145,2051,5837.5
"5601",506.75,15748.5,7912,4172,2055.75,10222.75,2004.5,776,12544.75,145,1713.5,5762.5
"5602",492.75,15743,7954,4151.75,2035.75,10201,2720,676.75,17218.5,145,561,5546.5
"5603",480.75,15802,7497.25,4137,2034.25,10186.25,3326,544.5,20442.75,145,391,5503.75
"5604",449.75,15938.5,7149.25,4122.75,2048.25,10169,3918.5,499.5,21531.5,145,775,5689.5
"5605",422.75,15963,7285.5,4138.25,2070.25,10163.5,4180,447.5,20974.5,145,543.25,5265.5
"5606",416,15934.5,7628.75,4142.75,2099.5,10146.5,4147.5,456.5,20316,145,58.75,4857.5
"5607",420.75,15934.5,8029.75,4171,2131.75,10139.75,4201.25,433.25,18239.75,145,71.75,4745.25
"5608",436,15953.25,8074.25,4185,2163,10129.75,4004,351.5,14973.75,145,116.5,5075
"5609",465,15929,8030.25,4185.25,2146.5,10131,3420.75,307,10478,145,821,5547.5
"5610",601.75,16283,7924.25,4180.75,2121.75,10139,2564.75,249.5,5311,145,2959.5,5716.5
"5611",632,16489.75,8111,4191.25,2110.25,10148.25,1902,172.25,1335.5,145,2884.5,5598
"5612",610.25,16517.25,8180,4180.75,2071.75,10144,2076.75,98.75,54,145,2375.25,5705
"5613",621.75,16548.25,8164.5,4164.75,2070.75,10158.25,2541,53.75,0,145,2047.5,5711.25
"5614",474.75,16488.5,8025,4161,2034.25,10147.25,2848.75,64,0,145,541.25,4994
"5615",429.75,16247.5,7380.75,4163.75,2008.25,10178.75,3002.5,57,0,145,181.5,4723
"5616",415.75,16105.75,6526.25,4153.75,2002.5,10197.5,2968,58,0,145,47.75,4585.75
"5617",417.75,15976.25,5877.25,4139,2019,10199.5,2801,48.25,0,145,18.25,4747
"5618",435.5,16366.75,4817.25,4143.5,1993.5,10151.25,2634.5,30.5,0,145,2.5,4665.75
"5619",439.25,16532,4282,4157.5,2011,10135.5,2404.75,20.75,0,145,3,4436.5
"5620",425.75,16569.5,4618.5,4153,2003.75,10107.5,2137.25,21,0,145,4.5,4459
"5621",393,16593.25,6298.25,4147.75,2039.75,10207.5,2109.25,31,0,145,2.75,5092.75
"5622",417.75,16607.5,7596.25,4168.25,2024.5,10245.5,2266.25,73.5,263,145,300.25,5353.75
"5623",442,16592.75,8102,4174.25,2003.75,10241.25,2159.25,170.75,2852,145,524.25,5730
"5624",412.25,16524,8087.75,4172.25,2010.5,10237,1595.5,215.5,8046.25,145,1048.25,6028
"5625",391.25,16466,8125,4161.25,2025.5,10216,701.75,178.25,14141.25,145,1231.5,6005
"5626",390.5,16358.5,8082.75,4174.5,2019.5,10204.75,559,276.75,19502.25,145,322.75,5589.5
"5627",364.5,16283,7923.75,4182.25,2023,10153,824.5,326.75,23200,145,244.25,5796
"5628",330.25,15950.25,7502.5,4190.5,2024,10096,899.5,334.75,24913,145,132,5207.5
"5629",325.5,15810.25,7291,4188.5,2020.25,10170,909.5,405.25,25365.25,145,267,4956.25
"5630",325,15995.75,7301.75,4182,2045,10132.5,1020.5,500.5,24361.25,145,0,5076.5
"5631",323.25,16126.25,7213.5,4182.75,2040,10140.25,1148.75,737,21662.25,145,122.75,5526.75
"5632",325,16159,7576.75,4171.75,2027.75,10130.25,1240.75,975.75,17237,145,484.25,5416.25
"5633",361,16140.25,8094.25,4175,2016.5,10122.5,1253.75,1203.25,11339,145,1042,5918
"5634",484.75,16121.75,8267.5,4176,2012.25,10118,1256,1367.25,5115,145,2745.5,6077
"5635",485.75,16164,8260.25,4181.75,1995.25,10126,1710.75,1422,1161,145,2276.75,5913.25
"5636",477.5,16192.25,8185.25,4183.25,1992.25,10131,3164.75,1682,34.75,145,1134.25,6052
"5637",499.75,16214.25,8116.25,4190,1988.75,10121.25,4776,2107,0,145,1637.75,5876
"5638",424.75,16335,7455.75,4189,1969.75,10107.5,6072.5,2269,0,145,680,5621.75
"5639",439.25,16482.25,6228,4188.5,1979.25,10137.5,6797.25,2330,0,145,923.5,5370.5
"5640",414.25,16335.5,5471.25,4186.25,1971,10133,7019,2498,0,145,283.75,4971.5
"5641",424,16179,4535.5,4150.5,1996.25,10121.25,7011.25,2582,0,145,2.5,4930.25
"5642",431.75,16198.5,3816.75,4168,1979.25,10144,6834.5,2235.75,0,145,2.5,4529.25
"5643",445.5,16056.5,3779,4188,1972.25,10145.75,6669.5,2004.5,0,145,2.5,4837.75
"5644",463.25,15534.25,4589.75,4188.75,1965.5,10145.5,6417.5,1823.5,0,145,1.25,4691
"5645",481.5,15536.25,5838.75,4210,1938.75,10150,6685.75,1655,0,145,21.25,5009.75
"5646",522.75,15528.5,7613.5,4203.5,1935.75,10159,7099,1635.5,185.5,145,829.75,5544.75
"5647",570.25,15577,8531,4188.5,1941.5,10157.25,7115,1695.75,2157.5,145,1048,5895
"5648",588.25,15548.25,8783.75,4177,1975.25,10155.5,6047,1845.25,5856.5,145,2591.25,6070
"5649",681.5,15556.75,8876.25,4169.75,1966.75,10143.5,4835.5,2033,9789.25,145,2587.5,5959
"5650",593.5,15511,8899.5,4167.5,1956.75,10125.75,4567.25,2287.5,13325.75,145,2585.75,5872.75
"5651",570,15131,8907,4175.75,1947,10114.75,5345.75,2400.5,16257,145,2376,5951.75
"5652",638.5,14721.25,8541.25,4190.5,1940.5,10098.75,5802.5,2682.25,17998.25,145,321.5,6021.25
"5653",747,14727.75,8445.5,4188.5,1956.75,10081.5,5774.25,2882.25,18735,145,56.5,5803.25
"5654",738.75,14674.25,8654.25,4179.5,1951,10075.25,6110.75,2834,18430.5,145,17,5727
"5655",800.5,14683.75,8856.5,4156,1937,10062.75,6727.5,2702.75,16748,145,45.25,5880.25
"5656",713,15141,8553.75,4169.75,1941.75,10067.5,6758.25,2642,13356,145,0,5761.75
"5657",618.25,15520.5,9048.75,4165.5,1943.25,10072.25,6523.75,2671.75,8577,145,1002.5,6091.25
"5658",682.25,15557.25,9140.75,4161,1940.25,10082.5,5848.5,2649.25,3978,145,1224.5,5728.75
"5659",689.25,15588.25,9147.5,4174.25,1931.25,10085.25,4694,2468.25,919.75,145,2885.5,5462.75
"5660",795.25,15583.25,9156.25,4192,1949.25,10099.5,4165.5,2428.5,25,145,2799.5,5676.5
"5661",1032.5,15553.5,9183.25,4197,1957.75,10105.25,4178.75,2392.25,0,145,1345.25,5406.75
"5662",823,15573,8991.75,4198.25,1977.75,10085.25,4284.25,2333.75,0,145,432.25,5099.25
"5663",456.75,15651.5,8710,4211,2009.5,10117.25,4106.5,2198,0,145,141,5099.75
"5664",441.75,15707,8258,4167.5,2003.75,10116,3921.75,1959.5,0,145,129.25,4613.25
"5665",447.25,15759.5,7460.5,4149.25,1983.25,10111.25,3965,1696.5,0,145,17,4581.5
"5666",450.75,15781.75,7066,4155.5,1978.75,10116.75,3606.5,1517,0,145,7.25,4557.25
"5667",458.25,15824,6711,4136,1965,10125.25,3304.75,1563.5,0,145,2.5,4473.25
"5668",465.25,15788,7130.25,4156.25,1993,10129.5,3301.25,1477,0,145,4.75,4423
"5669",471,15858.25,7957.5,4170.25,2004.5,10140.75,3385.5,1421,0,145,15.25,4830.5
"5670",558.25,15836.25,8967.75,4186,2059.75,10151,3494,1456.75,194.25,145,286,5507.25
"5671",600.75,15889.75,9144.75,4174,2089.25,10188.75,3501.75,1219.25,2345.5,145,471.75,5787
"5672",575.25,15810.5,9170.25,4166,2106.25,10182.25,2755.25,1177.25,6474.5,145,1409.75,6386.5
"5673",544,15821.75,9217.75,4176.5,2164,10169,2250.5,1125.5,11963.25,145,1272.75,5860
"5674",518.25,15826.25,9139.75,4183,2175.5,10149.25,2900.25,1055.25,17047,145,601.5,5495.25
"5675",434.25,15630.5,8743.75,4161.25,2116.25,10126.5,3763.75,1062,20863.25,145,212,5440.5
"5676",427.75,15342.5,8136,4148.25,2051.25,10085.5,4086.75,1024.25,22535.5,145,141.25,5261.75
"5677",418.75,15365,7750.5,4146.25,2081.5,10072.5,4076,1009.25,22852,145,52,5119
"5678",444.5,15308.25,7786.25,4142.5,2122,10070.25,3795.5,793,21421.5,145,157.25,5032.5
"5679",473.25,14787,8464,4153,2125,10064.75,3177.75,593.25,18454.5,145,664.25,5233.75
"5680",478.75,14991.25,8896.75,4151.5,2113.5,10055.5,2606.5,432.75,14132.75,145,706.25,5380.5
"5681",668.5,15189.5,9406.75,4156.25,2176,10062.75,2145.75,318,8844.5,145,2462.75,5302.75
"5682",965.25,15207,9368.75,4171.5,2132.75,10056,1770.5,241,3946.25,145,2199.25,5127.75
"5683",1115.75,15230.75,9348,4160.25,2137.75,10062.25,1158.25,214.25,811,145,3851.75,5411.5
"5684",1230,15211,9356.75,4169.25,2145,10061.5,1308.75,219,18,145,3050,5660.25
"5685",1202.75,15228,9025.5,4168.75,2061,10059,1589.25,199.5,0,145,1265.5,5596.5
"5686",1103,15221.5,8219.5,4157.5,2040.25,10069.75,1890.75,166.75,0,145,1439.5,5683.75
"5687",945,15243,7863.5,4162,2009,10072,1991.25,125.75,0,145,723.5,5433.25
"5688",429.5,15200.25,7390.25,4181.5,1986.5,10049.75,1962.25,112.75,0,145,152,4526.75
"5689",437.75,15194.75,6916,4164.5,1977.25,10079,2139.25,92.5,0,145,373.5,4195
"5690",446,15187.25,6687.5,4162.75,1970.25,10100,2486.25,93.75,0,145,0.25,4189.75
"5691",449.5,15189.25,6499.25,4147.25,1965.75,10120,2602,104.75,0,145,0.25,4048.5
"5692",443,15214,6366.5,4137,1996,10124.75,2596,115.5,0,145,18.5,4148.5
"5693",438.75,15236,6389.25,4130.25,1993.75,10126.25,2647.25,114,0,145,49.25,4257
"5694",412.75,15239.75,6774.5,4138.75,2000.75,10130.75,2891,128.75,142.5,145,57,4230
"5695",417,15172.75,6768.25,4148.25,1977.5,10135,3094.25,122,2016.5,145,48.25,3995.5
"5696",416.25,15048,7003.25,4163,2036.75,10125.25,2769.5,81,5790.75,145,858.75,4419.5
"5697",427.75,14903.5,7386,4152,2030.25,10098.25,1498,60.75,10272.25,145,1537.5,4579
"5698",432.5,15112.5,7408.25,4160.25,2023.5,10081.25,984,25.5,14342.25,145,1153.75,4222.25
"5699",424.25,15508.25,7022.25,4159.25,2025,10056.75,869,37,17322.75,145,543.25,4290.75
"5700",402.5,15501.5,6318.25,4138,2000.75,10036.25,915.25,11,19524,145,62.75,4334
"5701",436.25,15155.5,5418,4129.5,2018,10025,1071.25,3.5,20352.25,145,73.25,4478.5
"5702",446.75,15050.75,5826,4134.5,2025.5,10022,1238,3.75,19435,145,65.75,4160.5
"5703",457.25,15407.75,6073,4129,2039.75,10009,1416,0.5,16766.5,145,120.25,4107.25
"5704",420,15471.25,6635,4115.5,2031.75,10000.25,1445.5,9,12923.25,145,52.25,4028
"5705",418.5,15279.75,7758.25,4128,2008.75,9994.5,1435.75,41.25,8404.25,145,384.5,4190.25
"5706",417.75,15506.75,8107.75,4126,1973,9991.75,1311.25,54.5,3914.25,145,920,4231.75
"5707",443.75,15690,8118.5,4132.75,1950,9989,1416.75,160,796.75,145,1598.25,4292
"5708",456.25,15689.75,8133.5,4119.25,1929.5,10007.5,1668,274,18,145,1494.25,4414
"5709",463,15755.25,8205.25,4120.25,1917.5,10026.5,1545.25,393,0,145,1420,4450.25
"5710",431.75,15791.25,7525,4133,1912.75,10030,1655.25,557.25,0,145,498.25,4454.75
"5711",429.75,15830.75,6142.75,4140.25,1909.75,10037.25,1804.25,901.5,0,145,295,4211.25
"5712",404.75,15848.5,4712,4151,1903.5,10035.5,2428,1205.75,0,145,133,3512.75
"5713",403.5,16121.25,2856.5,4147.5,1934,10052.5,3405,1586.25,0,145,29.75,2856.25
"5714",398.5,16205.75,2137.75,4135.25,1927.75,10052.75,4543.75,2051.5,0,145,9.25,2742.75
"5715",386.25,16219.5,2021.5,4138,1942.25,10062.25,5444.25,1859.75,0,145,29.5,2608.25
"5716",396.75,16271,1963.25,4134.5,1937.75,10060.25,5901.5,1923,0,145,0,2477
"5717",391,16199.5,1881.5,4126,1938.25,10062.75,6132.75,1802.25,0,145,0.75,2803
"5718",386.25,16240.5,1878.75,4124,1920.5,10078.75,6041.25,1537.75,150.5,145,21,3040.75
"5719",395.75,16453.5,1744.5,4138,1949,10080.25,5212.5,1353.25,2045.5,145,293.25,2996.5
"5720",405,16442,1717.25,4156.25,1950.75,10090.5,4137.25,1189,5713.75,145,971.5,2941
"5721",413.5,16337.5,1463,4155,1940.75,10076.5,4277.75,1051.25,10512.75,145,190.25,2758
"5722",421,15442.5,1343.25,4134.25,1944.25,9992.5,5250.5,901.5,14941,145,1.25,2947
"5723",412.75,14830.5,1320,4145,1954,9966.75,5638.25,653.75,17903.5,145,0.25,2725.5
"5724",405.25,14389.25,1303.75,4141.75,1958,9901,6058.5,538.5,18934.75,145,1.5,3392.25
"5725",407.25,14778.5,1150.25,4119.5,1920,9959.25,6794.75,436.75,18953.5,145,25,2869
"5726",402,15373.75,1180.25,4116.5,1960.75,10010,7058.5,426.75,17510,145,0.5,2635.5
"5727",390.5,16296,1234.25,4119,1898,9876,6833,444.25,15147.75,145,0.25,2794.5
"5728",389.75,16411.25,1898.25,4122.75,1892.25,9938,6316.25,372.25,12596.75,145,0.5,3025.5
"5729",379.25,16375.5,3467.25,4127.25,1898,10002.25,5544,332.25,8493.25,145,187.25,2961.25
"5730",367.5,16423.75,4437.25,4137.5,1937.25,10033,4245.5,289,4062.25,145,808.25,3536
"5731",374.25,16453.5,4967,4142.5,1917.5,10056.5,2810.75,218.25,860.75,145,2271.25,4125
"5732",378.75,16458.75,5135.5,4134,1916.25,10058.5,2456.5,235.5,17,145,3262.75,4157.25
"5733",467.25,16484.5,5245.5,4131,1886.75,10053.25,2412.5,148,0,145,2905,3813.5
"5734",415.75,16441,5407.5,4111,1876.25,10054.25,2327.5,104,0,145,1040.5,3892
"5735",419.25,16455.25,4907.25,4109.5,1877.5,10065.75,2295.5,74.5,0,145,652.5,3729.75
"5736",429.5,16552.25,4459.5,4094.5,1874.5,10075.25,2139,85.25,0,145,182,3649.75
"5737",430,16556,4389.5,4088.75,1855.25,10080.25,2053.5,102,0,145,12.5,3764.5
"5738",474.5,16581,4477,4088.5,1835.75,10088.5,2017.5,150.75,0,145,10,3706.75
"5739",476.25,16550.5,4907.5,4086.25,1878.75,10105,1904.25,140.75,0,145,10,3842
"5740",488,16538.5,5754,4085,1876.25,10109.25,1762.5,154.5,0,145,2.5,3758.75
"5741",492.75,16557.75,7056.5,4091.75,1869.75,10114.5,1637.5,103,0,145,116,3800.5
"5742",660.25,16486.75,8205.75,4102,1892.5,10155,1555.5,64,147.5,145,845.75,4700.25
"5743",874.75,16489.25,9443,4106.25,1948.5,10173.25,1474,77,2278.75,145,906.75,5536.25
"5744",951.5,16512,10002.75,4127.25,1926.75,10183.75,1177.75,145.5,6910.5,145,1476,5741
"5745",960.5,16501.25,10153.5,4131.25,1898,10170,548.5,214.25,12737.25,145,968,5510.5
"5746",925,16494.5,10185.5,4112.75,1895.25,10129.25,345.75,260.25,17715.75,145,555.5,5526.5
"5747",799.5,16069.75,8978,4111,1885.75,10108.75,403.5,194.75,21011,145,935.25,5459
"5748",777.5,15508,8396.75,4101.25,1851.5,10092.5,458.75,100,22546.5,145,1251.75,5193
"5749",764.5,15428.75,8706,4103,1858,10079.75,448,61,22865.75,145,314,5317.75
"5750",761.25,15386.5,8615.5,4120,1883,10071.5,482.25,63.75,21850.25,145,442.5,5017.75
"5751",772,15303,9033.25,4119.5,1879,10070.75,514.25,56.75,19333.5,145,673,4988.25
"5752",775.25,15493.25,9433,4124.5,1845,10068.75,547.25,35.75,15509.25,145,380,5318.25
"5753",870.25,15466.5,10193.25,4128.5,1883,10064.25,482.25,17.75,10252.75,145,1924.25,5202
